links,product_name,product_brand,product_type,product_rating,product_price,image_link
/generic-type-c-to-hdmi-to-vga-to-audio-to-usb-3.0-hub-adapter-with-pd-charger-56179552.html,Type-C To HDMI To VGA To Audio To USB 3.0 Hub Adapter With PD Charger,,HDMI-to-VGA Adapters,,"₦ 10,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/25/597165/1.jpg?9231
/hp-deskjet-ink-advantage-3835-all-in-one-printer-f5r96c-with-usb-cable-67046594.html,Hp Deskjet Ink Advantage 3835-All In One Printer - F5R96C WITH USB CABLE,Hp,Inkjet Printers,,"₦ 39,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/49/564076/1.jpg?2504
/generic-8-port-powered-desktop-usb-2.0-splitter-adapter-usb-hub-for-66507693.html,8 Port Powered Desktop Usb 2.0 Splitter Adapter Usb Hub For,,Hubs,5,"₦ 2,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/39/670566/1.jpg?7309
/hp-m135a-monochrome-laserjet-printer-print-scan-copy-67487036.html,Hp M135A Monochrome Laserjet Printer - Print + Scan + Copy,Hp,Multi-Function Printers,,"₦ 73,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/63/078476/1.jpg?1889
/maikou-makou-type-c-usb3.0-flash-drive-otg-pen-drive-8g16g32g64g128g256gb-black-56617174.html,Maikou Makou Type C USB3.0 Flash Drive OTG Pen Drive 8G/16G/32G/64G/128G/256GB Black,Maikou,USB Flash Drives,2.7,"₦ 2,200 - ₦ 8,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/47/171665/1.jpg?2422
/generic-samsung-galaxy-a70-screen-guard-protector-a70-64089690.html,Samsung Galaxy A70 Screen Guard Protector (A70),,Screen Protectors,,"₦ 2,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/09/698046/1.jpg?1767
/generic-black-gaming-mouse-pad-keyboard-pad-mat-anti-slip-mousepad-45531417.html,Black Gaming Mouse Pad Keyboard Pad Mat Anti-slip Mousepad,,Mice,5,"₦ 1,599",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/71/413554/1.jpg?0977
/58mm-thermal-receipt-pos-printer-xprinter-mpg66112.html,XPrinter 58mm Thermal POS Receipt Printer - Black,XPrinter,Laser Printers,4,"₦ 11,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/34/73816/1.jpg?2540
/canon-pgi-1400-yellow-ink-cartridge-64689969.html,Canon Pgi-1400 Yellow Ink Cartridge,Canon,Inkjet Printer Ink,,"₦ 12,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/96/998646/1.jpg?4073
/generic-xiaomi-redmi-note-8-pro-screen-protector-black-66656416.html,Xiaomi Redmi Note 8 Pro Screen Protector - Black,,Screen Protectors,,"₦ 1,700",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/61/465666/1.jpg?3504
/generic-desxz-wireless-bluetooth-controller-for-sony-ps4-pro-controller-smooth-gamepad-for-playstation4-control-joystick-new-8-corlors-58648234.html,Desxz Wireless Bluetooth Controller For Sony PS4 Pro Controller Smooth Gamepad For Playstation4 Control Joystick New 8 Corlors,,Gamepads & Standard Controllers,,"₦ 4,631",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/43/284685/1.jpg?4110
/seagate-2tb-seagate-external-hard-drive-42121400.html,,,Data Storage,,,
/generic-huawei-y9s-glass-screen-protector-black-63634184.html,Huawei Y9s Glass Screen Protector - Black,,Screen Protectors,5,"₦ 1,400",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/48/143636/1.jpg?0040
/logitech-g102-gaming-wired-mouse-optical-wired-game-mouse-black-63567743.html,Logitech G102 Gaming Wired Mouse Optical Wired Game Mouse Black,Logitech,Mice,1,"₦ 9,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/34/776536/1.jpg?1233
/generic-usb-wireless-bluetooth-slim-keyboard-for-imac-ipad-android-phone-pc-tablet-58227686.html,USB Wireless Bluetooth Slim Keyboard For IMac IPad Android Phone PC Tablet,,Keyboards,5,"₦ 2,799",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/68/672285/1.jpg?6061
/generic-sound-card-usb-5.1-ch-optical-controller-audio-sound-card-45477949.html,Sound Card USB 5.1 Ch Optical Controller Audio Sound Card,,External Sound Cards,2,"₦ 4,336",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/94/977454/1.jpg?0342
/generic-a50-10x6-inch-5080-lpi-smart-touch-electronic-graphic-tablet-with-type-c-interface-52297733.html,"A50 10x6 Inch 5080 LPI Smart Touch Electronic Graphic Tablet, With Type-c Interface",,Graphics Tablets,,"₦ 22,390",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/33/779225/1.jpg?8675
