links,product_name,product_brand,product_type,product_rating,product_price,image_link
/shills-purifying-peel-off-facial-mask-15384960.html,Shills Purifying Peel-off Facial Mask,Shills,Treatments & Masks,3.6,"₦ 1,148",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/06/948351/1.jpg?0618
/generic-talking-digital-blood-pressure-monitor-bpmeasurement-machine-45023572.html,Talking Digital Blood Pressure Monitor BPMeasurement Machine,,Blood Pressure Monitors,4.3,"₦ 4,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/27/532054/1.jpg?5585
/the-ordinary-niacinamide-10-zinc-1-30ml-43723051.html,The Ordinary Niacinamide 10% + Zinc 1% 30ml,The Ordinary,Face,4.5,"₦ 3,250",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/15/032734/1.jpg?3043
/the-ordinary-niacinamide-10-zinc-1-30ml-64165262.html,The Ordinary Niacinamide 10% + Zinc 1% 30ml,The Ordinary,Face,4.3,"₦ 3,250",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/26/256146/1.jpg?9786
/bouncy-lustrous-curly-hair-4-bundles-natural-fashion-mpg289815.html,"Bouncy Lustrous Curly Hair, 4 Bundles",,Hair Extensions & Hair Pieces,3.9,"₦ 2,750",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/06/739662/1.jpg?2869
/generic-long-straight-human-hair-wig-with-closure-18inches-47916389.html,Long Straight Human Hair Wig With Closure 18inches,,Hair & Scalp Treatments,4.3,"₦ 9,350",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/98/361974/1.jpg?8726
/fashion-3pcs-mouth-nose-cover-mask-with-dustproof-breathing-valve-64879319.html,3Pcs Mouth &Nose Cover Mask With Dustproof Breathing Valve,,Treatments & Masks,3.8,"₦ 3,150",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/91/397846/1.jpg?0518
/wenick-man-penis-enlargement-lengthening-and-erection-supplement-for-men-60-capsules-64117269.html,Wenick Man Penis Enlargement/ Lengthening And Erection Supplement For Men (60 Capsules),Wenick Man,Sexual Wellness,4.1,"₦ 3,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/96/271146/1.jpg?1265
/generic-surgical-disposable-face-nose-mask-3-layer-protection-50pcs-63583623.html,Surgical Disposable Face Nose Mask 3 Layer Protection 50Pcs,,Treatments & Masks,4.4,"₦ 3,119",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/32/638536/1.jpg?4943
/remy-peruvian-human-hair-18-39138789.html,"Remy Peruvian Human Hair 18""",Remy,Wigs & Accessories,3.4,"₦ 2,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/98/783193/1.jpg?4627
/generic-la-girl-hd-pro-concealer-pack-of-6-63289178.html,La Girl HD Pro Concealer - Pack Of 6,,Concealers & Color Corrector,3.6,"₦ 2,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/87/198236/1.jpg?3504
/intense-lightening-organicblack-soap-avila-mpg1239733.html,Avila Intense Lightening Organic/Black Soap,Avila,Skin Care,3.9,"₦ 1,390 - ₦ 2,545",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/76/883624/1.jpg?4459
/tummy-fat-reducing-detox-slim-dieters-herbal-tea-fitness-mpg1234814.html,Fitness Tummy Fat Reducing & Detox Slim Dieters' Herbal Tea,Fitness,Weight Loss Bars,3.8,"₦ 1,799",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/30/195153/1.jpg?4858
/huatuo-powerful-chiness-hemorelief-piles-cream-20g-64445722.html,HUATUO Powerful Chiness  Hemorelief Piles Cream-20g,HUATUO,Hemorrhoid Care,4,"₦ 2,250",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/22/754446/1.jpg?1795
/hair-now-now-fastest-baldhair-growth-cream-and-serum-64572184.html,Hair Now Now Fastest Bald/Hair Growth Cream And Serum,Hair Now Now,Beard Conditioners & Oils,3.9,"₦ 1,949",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/48/127546/1.jpg?1194
/ubeator-multi-style-hair-clipper-usb-rechargeable-electric-newly-baldheaded-beard-trimmer-for-men-61285759.html,Ubeator Multi-Style Hair Clipper USB Rechargeable Electric Newly Baldheaded Beard Trimmer For Men,Ubeator,Hair Clippers,4.5,"₦ 5,446 - ₦ 7,780",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/95/758216/1.jpg?1189
/k-y-ky-jelly-sex-lubricant-for-men-and-women-60578557.html,K Y Ky Jelly Sex Lubricant For Men And Women,K Y,Water-Based Lubricants,4.4,"₦ 1,600",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/75/587506/1.jpg?9324
/fashion-peruvian-curly-human-braiding-hair-women-3-bundle-58600922.html,Peruvian Curly Human Braiding Hair Women 3 Bundle,,Wigs,1,"₦ 2,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/22/900685/1.jpg?2088
/grow-inches-100g-chebe-powder-and-karkar-oil-200ml-natural-hair-care-29491453.html,,,Hair Care,,,
/avila-glowing-skin-lightening-organic-black-soap-64544749.html,Avila Glowing Skin Lightening Organic Black Soap,Avila,Soaps,4,"₦ 1,450",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/94/744546/1.jpg?6433
/derma-roller-dermaroller-micro-needle-skin-multi-0.5mm-generic-mpg1231034.html,Derma Roller Dermaroller Micro Needle Skin Multi 0.5mm,,Face,4.5,"₦ 2,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/63/370244/1.jpg?1857
/generic-bouncy-funmi-hair-curls-4-bundles-66342655.html,Bouncy Funmi Hair Curls- 4 Bundles,,Hair Extensions & Hair Pieces,3.3,"₦ 2,600",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/55/624366/1.jpg?2942
/kiki-new-gain-rechargeable-hair-clipper-cordcordless-clipper-ng-699-44235772.html,Kiki New Gain Rechargeable Hair Clipper Cord/Cordless Clipper NG-699,Kiki New Gain,Hair Clippers & Shavers,4.5,"₦ 5,810",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/27/753244/1.jpg?7425
/rechargeable-full-head-balding-clipper-shaver-kiki-mpg104979.html,Kiki New Gain Rechargeable Full Head Balding Shaver,Kiki New Gain,Hair Clippers & Accessories,4.3,"₦ 4,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/96/124324/1.jpg?9873
/generic-natural-pixie-cut-hair-wig-black-51375115.html,,,Wigs & Accessories,,,
/garlic-hip-butt-enlargement-lifting-essential-oil-aichun-beauty-mpg248424.html,Aichun Beauty Garlic Hip Butt Enlargement Lifting Essential Oil,Aichun Beauty,Sexual Enhancers,3.4,"₦ 1,179",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/82/403993/1.jpg?2374
