links,product_name,product_brand,product_type,product_rating,product_price,image_link
/16gb-cruzer-blade-flash-drive-black-sandisk-mpg7395.html,SanDisk 16GB Cruzer Blade Flash Drive - Black,SanDisk,USB Flash Drives,4.2,"₦ 2,750",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/54/61175/1.jpg?9417
/generic-handy-rechargeble-mini-fan-59845903.html,HANDY RECHARGEBLE MINI FAN,,Fans & Cooling,,"₦ 2,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/30/954895/1.jpg?4788
/labelmanager-160-handheld-label-maker-printer-dymo-mpg1237239.html,Dymo LabelManager 160 Handheld Label Maker Printer,Dymo,Laser Printers,2,"₦ 22,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/43/59196/1.jpg?6919
/generic-tec-12706-thermoelectric-peltier-refrigeration-cooling-system-kit-cooler-fan-diy-multicolor-10733251.html,TEC-12706 Thermoelectric Peltier Refrigeration Cooling System Kit Cooler Fan DIY Multicolor,,Computer Accessories,,"₦ 3,342",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/15/233701/1.jpg?4037
/battery-for-portable-mifi-wifi-router-4-pins-huawei-mpg223290.html,Huawei Battery For Portable Mifi Wifi Router ( 4 Pins),Huawei,Networking Products,3.2,"₦ 2,542",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/14/261491/1.jpg?4036
/zte-4g-cat6-lte-wifi-router-with-120gb-data-64386478.html,ZTE 4G Cat6 LTE Wifi Router WITH 120GB DATA,ZTE,Networking Products,,"₦ 31,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/87/468346/1.jpg?0384
/google-play-15-gift-card-for-us-store-67562956.html,Google Play $15 Gift Card For US Store,Google,Digital Software,,"₦ 13,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/65/926576/1.jpg?2534
/hp-15-intel-pentium-quadcore-4gb-ram-1tb-hdd-32gb-flash-mouse-usb-light-for-keyboard-15.6-inch-windows-10-red-36511485.html,"Hp 15 Intel Pentium Quadcore-(4gb RAM 1TB HDD+ 32GB Flash, Mouse, USB Light For Keyboard) 15.6 Inch Windows 10 - Red",Hp,Laptops,,"₦ 195,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/58/411563/1.jpg?9838
/generic-universal-multiple-pockets-wearable-oxford-cloth-soft-portable-leisurely-handle-laptop-tablet-bag-for-13.3-inch-and-belowbook-samsung-lenovo-sony-dell-alienware-chuwi-asus-hp-pink-14153754.html,"Universal Multiple Pockets Wearable Oxford Cloth Soft Portable Leisurely Handle Laptop Tablet Bag, For 13.3 Inch And Belowbook, Samsung, Lenovo, Sony, DELL Alienware, CHUWI, ASUS, HP (Pink)",,"Bags, Cases & Sleeves",,"₦ 4,120",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/45/735141/1.jpg?1635
/256gb-usb-3.0-flash-memory-stick-pen-drive-storage-thumb-disk-lot-generic-mpg950361.html,256GB USB 3.0 Flash Memory Stick Pen Drive Storage Thumb Disk Lot,,USB Gadgets,,"₦ 1,816",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/56/594552/1.jpg?2948
/generic-infinix-s5-glass-screen-protector-63506129.html,Infinix S5 Glass Screen Protector ,,Screen Protectors,,"₦ 1,400",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/92/160536/1.jpg?3353
/generic-dpi-professional-mouse-mechanical-gaming-usb-wired-mouse-star-black-43454160.html,DPI Professional Mouse Mechanical Gaming USB  Wired Mouse -Star Black,,Mice,5,"₦ 3,090",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/06/145434/1.jpg?1157
/2.4ghz-wireless-folding-mouse-for-pc-laptop-macbook-lbq-generic-mpg1189264.html,2.4GHz Wireless Folding Mouse For PC Laptop MacBook LBQ,,Mice,4.3,"₦ 3,150",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/54/363093/1.jpg?7578
