links,product_name,product_brand,product_type,product_rating,product_price,image_link
/arctic-hunter-laptop-backpack-i-crusaderz-anti-theft-bag-with-usb-charging-port-black-41938386.html,"Arctic Hunter Laptop Backpack, I-Crusaderz, Anti Theft Bag With USB Charging Port- Black",Arctic Hunter,Backpacks,4.6,"₦ 9,890",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/68/383914/1.jpg?0766
/tosiba-cooking-pot-set-of-4-67137445.html,Tosiba Cooking Pot-Set Of 4,Tosiba,Utensil Sets,4,"₦ 5,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/54/473176/1.jpg?6345
/syinix-195l-chest-freezer-fz260f02k-37537117.html,,,Freezers,,,
/generic-foldable-steam-pressing-iron-portable-travelling-67517152.html,Foldable Steam Pressing Iron Portable Travelling,,Ironing & Laundry,2.5,"₦ 3,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/25/171576/1.jpg?2661
/generic-3pcs-non-stick-frying-pan-cookware-set-67515647.html,3pcs Non Stick Frying Pan Cookware Set,,Woks & Stir-Fry Pans,,"₦ 3,700",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/74/651576/1.jpg?5417
/generic-high-speed-copper-coil-220v-300w-5-speed-electric-hand-mixercake-mixer-replacement-beaters-for-kitchen-aid.-67141275.html,"High Speed Copper Coil 220V 300W 5 Speed Electric Hand Mixer/Cake Mixer, Replacement Beaters For Kitchen Aid.",,Food Processors,4.3,"₦ 8,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/57/214176/1.jpg?1413
/generic-stainless-electric-yam-pounding-machine-pounder-mixer-blender-4-blades-3litres-65696950.html,,,Mixing & Blending,,,
/generic-7-speed-electric-hand-mixer-whisk-egg-beater-cake-baking-180w-220v-39195869.html,7 Speed Electric Hand Mixer Whisk Egg Beater Cake Baking 180W 220V,,Specialty Cookware,3.3,"₦ 2,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/96/859193/1.jpg?6145
/heart-clover-mirror-wall-sticker-decal-home-romantic-decor-generic-mpg1205839.html,Heart Clover Mirror Wall Sticker Decal Home Romantic Decor,,Wall-Mounted Mirrors,2.3,₦ 550,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/34/766124/1.jpg?0136
/generic-digital-bathroom-weighing-scale-59419930.html,Digital Bathroom Weighing Scale,,Scales,4.8,"₦ 4,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/03/991495/1.jpg?0565
/generic-5pcs-modern-home-bedroom-wall-hd-white-tiger-art-picture-spray-painting-canvas-34910454.html,5PCS Modern Home Bedroom Wall HD White Tiger Art Picture Spray Painting Canvas,,Wall Art,3.9,"₦ 1,720",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/45/401943/1.jpg?0839
/master-chef-non-stick-pot-set-with-frying-pan-7pcs-44186371.html,Master Chef Non Stick Pot Set With Frying Pan- 7pcs,Master Chef,All Pans,4.5,"₦ 11,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/17/368144/1.jpg?0619
/akai-chest-freezer-100-litres-white-25681035.html,AKAI Chest Freezer 100 Litres -White,AKAI,Deep Freezers,,"₦ 78,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/53/018652/1.jpg?7914
/akai-table-top-gas-cooker-grill-akai-mpg295647.html,AKAI Table Top Gas Cooker & Grill,AKAI,Cook Top,4.3,"₦ 15,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/55/441614/1.jpg?9525
