links,product_name,product_brand,product_type,product_rating,product_price,image_link
/generic-car-mp3-player-bluetooth-handsfree-car-radio-46547266.html,Car MP3 Player Bluetooth Handsfree Car Radio,,Car CD Visors,3.5,"₦ 8,100",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/66/274564/1.jpg?9579
/hyundai-sp-iii-automatic-transmission-fluid-34892634.html,Hyundai SP III AUTOMATIC TRANSMISSION FLUID,Hyundai,Engine & Oil,5,"₦ 4,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/43/629843/1.jpg?0482
/generic-75w-car-charger-dc-12v-to-ac-220v-power-inverter-adapter-58748790.html,75W Car Charger DC 12V To AC 220V Power Inverter Adapter,,Power Adapters,4,"₦ 4,659",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/09/784785/1.jpg?8580
/obd-obdii-wifi-car-auto-scanner-for-iphone-and-android-users-66414144.html,Obd OBDII WiFi Car Auto Scanner For IPhone And Android Users,Obd,"Diagnostic, Testing & Measuring Tools",,"₦ 5,400",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/44/141466/1.jpg?4839
/generic-esogoal-car-sun-shade-folding-car-window-shield-cover-63877372.html,EsoGoal Car Sun Shade Folding Car Window Shield Cover,,Sunshades,,"₦ 1,470",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/27/377836/1.jpg?2108
/baofeng-walkie-talkie-with-earpiece-bf-888s-radio-43819170.html,Baofeng Walkie Talkie With Earpiece BF-888S Radio,Baofeng,Two-Way Radios,5,"₦ 6,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/07/191834/1.jpg?4034
/generic-car-seat-organizer-dokfin-car-seat-side-gap-filler-multi-fuctional-car-seat-leather-storage-box-with-cup-holder-and-coin-collector-car-interior-accessories-premium-pu-leather-car-driver-passenger-seat-side-pocket-storage-box-car-seat-filler-gap-64149311.html,"Car Seat Organizer, DokFin Car Seat Side Gap Filler, Multi-fuctional Car Seat Leather Storage Box With Cup Holder And Coin Collector - Car Interior Accessories - Premium PU Leather Car Driver Passenger Seat Side Pocket Storage Box Car Seat Filler Gap",,Seat Brackets,,"₦ 4,099",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/11/394146/1.jpg?4749
/generic-dust-proof-face-mask-cover-mouth-cover-face-cover-55479410.html,"Dust Proof Face Mask Cover, Mouth Cover, Face Cover",,Face Masks,3.7,"₦ 4,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/01/497455/1.jpg?0474
/generic-autel-maxiscan-ms509-obdii-eobd-scanner-26220378.html,Autel MaxiScan MS509 OBDII / EOBD Scanner,,"Diagnostic, Testing & Measuring Tools",4.5,"₦ 11,090",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/87/302262/1.jpg?4852
/generic-quality-red-diamond-encrusted-steering-cover-for-carssuvs-59431499.html,Quality Red Diamond Encrusted Steering Cover For Cars/SUVs,,Steering Covers,,"₦ 5,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/99/413495/1.jpg?0144
/generic-bluetooth-earphones-5.0-wireless-with-headphones-charge-box-sports-headset-ear-buds-with-dual-microphone-for-iphone-android-67208950.html,Bluetooth Earphones 5.0 Wireless With Headphones Charge Box Sports Headset Ear Buds With Dual Microphone For IPhone /Android,,Bluetooth Headsets,,"₦ 6,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/05/980276/1.jpg?6409
/generic-2-pcs-reflective-car-sticker-monster-scratch-stripe-claw-marks-car-auto-headlight-decoration-vinyl-decal-car-stickers-size40x12cm-34409513.html,"2 PCS Reflective Car Sticker Monster Scratch Stripe Claw Marks Car Auto Headlight Decoration Vinyl Decal Car Stickers, Size:40X12cm",,Steering Wheels & Accessories,,"₦ 1,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/31/590443/1.jpg?7815
/generic-led-tv-backlight-2m-6.56ft-rgb-neon-accent-led-lights-66670376.html,,,LED & Neon Lights,,,
/generic-digital-12v-car-tyre-air-inflator-42237178.html,Digital 12V Car Tyre Air Inflator,,Inflator and guages,4,"₦ 12,760",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/87/173224/1.jpg?9748
/total-electric-spray-gun.-total-450w-62104477.html,TOTAL Electric Spray Gun. Total 450W ,TOTAL,Tools & Equipment,5,"₦ 14,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/77/440126/1.jpg?1246
