links,product_name,product_brand,product_type,product_rating,product_price,image_link
/health-way-norland-healthway-capsule-for-diabetes-46003122.html,Health Way Norland HEALTHWAY CAPSULE - ( For Diabetes),Health Way,Herbal Supplements,3.8,"₦ 6,450",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/22/130064/1.jpg?9143
/chinese-green-tea-125g-biogenic-mpg140885.html,Biogenic Chinese Green Tea 125g,Biogenic,Green Tea,4.8,"₦ 1,738",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/70/098236/1.jpg?3515
/maxman-most-active-penis-enlargement-essential-oil-enhancement-maxman-mpg233143.html,Max Man Most Active Penis Enlargement Essential Oil & Enhancement ,Max Man,Pumps & Enlargers,5,"₦ 1,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/85/946491/1.jpg?3558
/goji-berry-face-cream-face-serum-eye-cream-soap-47309957.html,Goji Berry Face Cream +Face Serum +Eye Cream + Soap,Goji,Face,4,"₦ 4,899",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/75/990374/1.jpg?9568
/odourless-insect-killer-400ml-33-extra-free-x-2-mortein-mpg105705.html,Mortein Odourless Insect Killer - 400ml (33% Extra FREE) (X 2),Mortein,Insect & Pest Repellent,4,"₦ 1,510",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/12/87495/1.jpg?4506
/kirkland-signature-signature-minoxidil-topical-solution-usp-5-2-bottledropper-62027047.html,Kirkland Signature Signature Minoxidil Topical Solution USP 5% 2 Bottle+Dropper,Kirkland Signature,Hair & Scalp Treatments,4.7,"₦ 7,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/74/072026/1.jpg?9790
/digital-personal-bathroom-weighing-scale-generic-mpg1205778.html,Digital Personal Bathroom Weighing Scale,,Body Weight Scales,4.2,"₦ 4,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/38/857354/1.jpg?1210
/condoms-performa-x2-pack-of-3-durex-mpg298424.html,Durex Condoms - Performa X2 Pack Of 3,Durex,Male,4.1,"₦ 1,550",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/75/058652/1.jpg?4915
/nivea-rich-nourishing-400ml-lotion-female-harmattan-pack-67481045.html,Nivea Rich Nourishing 400ml Lotion (Female Harmattan Pack),Nivea,Body,,"₦ 1,700",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/54/018476/1.jpg?8304
/black-leather-edp-for-him-100ml-fragrance-world-mpg68101.html,Fragrance World Black Leather Edp 100ml,Fragrance World,Men's,4.5,"₦ 3,699",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/69/750071/1.jpg?1991
/pink-special-edition-edp...100ml-giorgio-mpg311295.html,Giorgio Pink EDP For Her - 100ml (Special Edition),Giorgio,Women's,4.6,"₦ 6,100",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/16/917112/1.jpg?1579
/kiki-new-gain-rechargeable-hair-clippers-45641320.html,Kiki New Gain Rechargeable Hair Clippers,Kiki New Gain,Hair Clippers,4.1,"₦ 7,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/02/314654/1.jpg?0999
/fashion-body-wave-curly-hair-full-head-bundle-fashion-mpg1234713.html,Body Wave Curly Hair Full Head Bundle,,Hair & Scalp Treatments,3.7,"₦ 2,210",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/03/551743/1.jpg?7507
/fresh-look-contact-lens-blue-one-120ml-contact-solution-freshlook-mpg336057.html,,,Vision Care,,,
/golden-night-eau-de-parfum-100ml-fragrance-world-mpg102532.html,Fragrance World Golden Night Eau De Parfum - 100ml,Fragrance World,Men's,4.2,"₦ 3,498",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/57/452431/1.jpg?1484
/generic-120w-led-uv-nail-polish-dryer-lamp-gel-acrylic-curing-light-spa-professional-kit-62729748.html,120W LED UV Nail Polish Dryer Lamp Gel Acrylic Curing Light Spa Professional Kit,,Nail Dryers,,"₦ 1,257",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/84/792726/1.jpg?8715
/generic-10pieces-kn95-foldable-nose-masks-63415486.html,10pieces KN95 Foldable Nose Masks,,Masks,,"₦ 3,600",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/68/451436/1.jpg?3426
/colgate-maximum-cavity-protection-toothpaste-1-piece-51546413.html,Colgate Maximum Cavity Protection Toothpaste (1 Piece),Colgate,Toothpaste,4.5,₦ 350,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/31/464515/1.jpg?1266
/special-formula-teeth-whitening-pen-dazzling-white-mpg278163.html,Dazzling White Special Formula Teeth Whitening Pen,Dazzling White,Teeth Whitening,3.2,"₦ 1,350",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/40/682463/1.jpg?9174
/victorias-secret-beauty-rush-secret-crush-8.4-oz-body-mist-31392577.html,Victoria's Secret Beauty Rush Secret Crush 8.4 Oz Body Mist,Victoria's Secret,Women's,4.4,"₦ 2,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/77/529313/1.jpg?8204
/the-ordinary-hyaluronic-acid-2-b5-skin-hydration-43723063.html,The Ordinary Hyaluronic Acid 2% + B5 (Skin Hydration),The Ordinary,Treatments & Masks,4.7,"₦ 4,650",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/36/032734/1.jpg?3043
/3-in-1-hair-and-beard-bundlehair-wonder-oil-hair-wonder-cream-andrea-hair-growth-essence-generic-mpg288173.html,"3 In 1 Hair And Beard Bundle(Hair Wonder Oil, Hair Wonder Cream, Andrea Hair Growth Essence)",,Beard Conditioners & Oils,4.3,"₦ 2,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/09/259454/1.jpg?5025
/nova-2-in-one-hair-curler-straightner-with-hair-dryer-57715529.html,Nova 2-In-One Hair Curler & Straightner With Hair Dryer,Nova,Hair Straighteners,3.8,"₦ 3,280",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/92/551775/1.jpg?7143
/generic-charming-short-bob-wig-black-62995342.html,Charming Short Bob Wig Black,,Wigs,,"₦ 1,619",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/24/359926/1.jpg?3180
/fruit-of-the-earth-aloe-vera-gel-tube-4oz-53053003.html,Fruit Of The Earth Aloe Vera Gel Tube 4oz,Fruit Of The Earth,Gels,,"₦ 1,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/30/035035/1.jpg?6070
/7-days-hair-growth-ginger-essential-oil-clothes-of-skin-mpg1397679.html,Clothes Of Skin 7 Days Hair Growth Ginger Essential Oil,Clothes Of Skin,Hair Regrowth Treatments,3.8,"₦ 2,205",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/21/913954/1.jpg?6732
/norland-healthway-vision-capsule-restore-your-eyesight-naturally-57114276.html,Norland Healthway Vision Capsule (Restore Your Eyesight Naturally),Norland,Herbal Supplements,4.2,"₦ 6,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/67/241175/1.jpg?2805
/dettol-bathing-soap-pink-glow-65g-pack-of-3-66482576.html,Dettol Bathing Soap - Pink Glow - 65g (Pack Of 3),Dettol,Soaps,5,₦ 370,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/67/528466/1.jpg?1456
/maybelline-new-york-fit-me-matte-and-poreless-foundation-330-toffee-47849844.html,,,Makeup,,,
/clara-vida-rectangle-full-rim-custom-made-lens-reading-glasses1-to-4-63173509.html,Clara Vida Rectangle Full-rim Custom Made Lens Reading Glasses+1 To +4,Clara Vida,Reading Glasses,,"₦ 3,108",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/90/537136/1.jpg?5157
/generic-men-and-women-tattoo-sleeve-wers-summer-print-outdoor-riding-sleeve-58586540.html,Men And Women Tattoo Sleeve  Wers Summer Print Outdoor Riding Sleeve,,Temporary Tattoos,,₦ 200,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/04/568585/1.jpg?7602
/adapalene-gel-0.1-acne-treatment-15g-differin-mpg1237544.html,Differin Adapalene Gel 0.1% Acne Treatment,Differin,Face,4.3,"₦ 10,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/45/940666/1.jpg?1415
/the-ordinary-aha-30-bha-2-peeling-solution-30ml-48567469.html,The Ordinary AHA 30% + BHA 2% Peeling Solution -30ml,The Ordinary,Treatments & Masks,4.4,"₦ 3,250",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/96/476584/1.jpg?6167
/wmark-digital-rechargeable-cordless-hair-clipper-64772007.html,WMARK Digital Rechargeable Cordless Hair Clipper,WMARK,Hair Clippers,5,"₦ 9,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/70/027746/1.jpg?2626
/muliya-breast-enlargement-cream-lifts-firm-saggy-breast-44532735.html,Muliya Breast Enlargement Cream Lifts & Firm Saggy Breast,Muliya,Skin Care,,"₦ 2,250",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/53/723544/1.jpg?0987
/imperial-leather-deo-body-spray-59609119.html,Imperial Leather DEO Body Spray,Imperial Leather,Body Sprays,3,₦ 690,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/91/190695/1.jpg?5858
/active-blood-sugar-monitor-glucometer-mgdl-accu-chek-mpg1534729.html,,,Diabetes Care,,,
/generic-sex-dice-sex-game-4pcs-adult-sex-toys-sex-dice-couples-sex-games-63990350.html,Sex Dice Sex Game 4pcs Adult Sex Toys Sex Dice Couples Sex Games,,Sex Games,4.3,"₦ 1,930",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/05/309936/1.jpg?9703
/99.99-24kgold-silky-luxury-ampoule-gold-face-serum-covercoco-mpg1237632.html,Covercoco 24KGold Luxury Ampoule 99.99% Gold - SILKY FACE SERUM,Covercoco,Supplements,4,"₦ 1,889",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/41/366585/1.jpg?2765
/fanala-dildo-vibrator-7.5-inches-21545014.html,Fanala Dildo Vibrator  7.5-inches,Fanala,Dildos,5,"₦ 4,489",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/41/054512/1.jpg?5994
/personal-scale-see-through-weighing-scale-with-digital-display-64023571.html,Personal Scale See-Through Weighing Scale With Digital Display,Personal Scale,Digital,5,"₦ 4,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/17/532046/1.jpg?2912
/the-ordinary-niacinamide-10-zinc-1-30ml-44170005.html,The Ordinary Niacinamide 10% + Zinc 1% 30ml,The Ordinary,Face,4.6,"₦ 3,250",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/50/007144/1.jpg?2805
/generic-waris-fat-burner-flusher-58486678.html,Waris Fat Burner Flusher,,Weight Loss Bars,4.4,"₦ 2,800 - ₦ 5,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/87/668485/1.jpg?8572
/generic-human-painless-puncture-tool-white-piercing-device-52620781.html,Human Painless Puncture Tool White Piercing Device,,Piercing & Tattoo Supplies,4.5,₦ 560,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/18/702625/1.jpg?3969
/nature-foods-gluta-glow-skin-rejuvenation-whitening-skin-anti-aging-43936337.html,Nature Foods Gluta Glow Skin Rejuvenation & Whitening & Skin Anti-aging,Nature Foods,Supplements,4,"₦ 5,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/73/363934/1.jpg?0129
/fashion-brazillian-kinky-hair-for-beautiful-ladies-27518301.html,Brazillian Kinky Hair For Beautiful Ladies,,Hairpieces,,"₦ 3,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/10/381572/1.jpg?9331
/generic-center-part-bouncy-hair-center-closure-27530446.html,Center Part Bouncy Hair - Center Closure,,Wigs & Accessories,,"₦ 5,007",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/64/403572/1.jpg?9814
/generic-sex-toy-powerful-dolphin-mini-g-spot-vibrator-62992481.html,Sex Toy Powerful Dolphin Mini G Spot Vibrator,,Vibrators,3.2,"₦ 2,070",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/18/429926/1.jpg?0851
/angie-soft-curly-weavon-4-bundles-67882883.html,"Angie Soft Curly Weavon, 4 Bundles",Angie,Hair Extensions & Hair Pieces,,"₦ 3,790",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/38/828876/1.jpg?6757
/aichun-beauty-lightening-cream-for-dark-armpit-knee-knuckles-legs-61926736.html,"Aichun Beauty Lightening Cream For Dark Armpit, Knee, Knuckles & Legs''",Aichun Beauty,"Feet, Hands & Nails",3.5,"₦ 1,709",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/63/762916/1.jpg?5425
