links,product_name,product_brand,product_type,product_rating,product_price,image_link
/eagle-universal-car-security-alarm-system2-key-remote-controls-shock-sensor-31504167.html,Eagle Universal Car Security Alarm System+2 Key Remote Controls Shock Sensor,Eagle,Alarm Systems,,"₦ 8,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/76/140513/1.jpg?1150
/samsung-19v-3.15a-adapter-charger-laptop-with-power-cable-44441237.html,Samsung 19V 3.15A  ADAPTER / CHARGER LAPTOP WITH POWER CABLE,Samsung,Battery Chargers,5,"₦ 3,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/73/214444/1.jpg?6029
/etrex-10-garmin-handheld-gps-map-garmin-mpg1236438.html,Garmin Etrex 10 Garmin Handheld GPS Map,Garmin,Tools & Equipment,4.5,"₦ 56,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/15/239454/1.jpg?2482
/generic-electric-paint-spraying-machine-handheld-spray-gun-61409665.html,Electric Paint Spraying Machine Handheld Spray Gun,,Paint Guns & Accessories,,"₦ 7,470",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/56/690416/1.jpg?6381
/mercury-220amps-12v-tall-tubular-battery-46021574.html,Mercury 220amps 12v Tall Tubular Battery,Mercury,Other Power & Battery,,"₦ 140,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/47/512064/1.jpg?4064
/generic-satlink-ws-6933-dvb-s2-fta-cku-band-digital-satellite-signal-finder-meter-9831402.html,Satlink WS-6933 DVB-S2 FTA C&KU Band Digital Satellite Signal Finder Meter,,Car Audio,4,"₦ 19,717",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/20/41389/1.jpg?1836
/generic-3.5mm-jack-bluetooth-receiver-aux-for-home-theater-and-car-64460291.html,3.5mm Jack Bluetooth Receiver AUX For Home Theater And Car,,Bluetooth Car Kits,,"₦ 1,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/19/206446/1.jpg?4946
/hankook-car-battery-hankook-mf-75a-12v-45287678.html,Hankook Car Battery Hankook MF 75A 12V,Hankook,Other Power & Battery,4.5,"₦ 27,600",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/87/678254/1.jpg?7055
/fashion-6-pieces-babies-white-singlet-with-pant-58594208.html,6 Pieces- Babies White Singlet With Pant,,Apparel,,"₦ 3,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/80/249585/1.jpg?1658
/generic-4-pieces-tr575-truck-wheel-tubeless-tire-valve-stem-high-performance-67960356.html,4 Pieces TR575 Truck Wheel Tubeless Tire Valve Stem High Performance,,Valves,,"₦ 2,023",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/65/306976/1.jpg?7396
/generic-quality-universal-steering-cover-for-all-carssuvs-63923559.html,Quality Universal Steering Cover For All Cars/SUVs,,Steering Covers,,"₦ 2,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/95/532936/1.jpg?6024
/generic-4xaluminum-metal-screw-in-car-truck-auto-tire-air-valve-stem-caps-67984278.html,4xAluminum Metal Screw-in Car Truck Auto Tire Air Valve Stem Caps,,Valves,,₦ 280,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/87/248976/1.jpg?8455
/prestone-all-season-3-in-1-year-round-windshield-washer-fluid-66446552.html,Prestone All Season 3-in-1 Year Round Windshield Washer Fluid,Prestone,Cleaners,,"₦ 7,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/25/564466/1.jpg?5586
/generic-lexus-es-300330-car-android-dvd-stereo-player-with-gps-navigation-bluetooth-sd-usb-slots-with-camera-cam-box-66326725.html,"Lexus ES 300/330 Car Android DVD Stereo Player With GPS Navigation, Bluetooth, SD, USB Slots With Camera & Cam-box",,Car Video,,"₦ 69,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/52/762366/1.jpg?1773
/generic-wireless-bluetooth-receiver-3.5mm-car-aux-audio-stereo-music-receiver-bluetooth-adapter-62296532.html,Wireless Bluetooth Receiver 3.5mm Car Aux Audio Stereo Music Receiver Bluetooth Adapter,,Auxiliary Input Adapters,5,"₦ 2,950",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/23/569226/1.jpg?7089
/generic-car-bluetooth-fm-transmitter-lcd-car-mp3-player-usb-charger-62049569.html,Car Bluetooth FM Transmitter LCD Car MP3 Player USB Charger,,FM Transmitters,,"₦ 2,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/96/594026/1.jpg?2129
/generic-reusable-washable-face-mask-2pcs-pm2.5-filter-57655861.html,Reusable Washable Face Mask + 2pcs PM2.5 Filter,,Face Masks,4.3,"₦ 3,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/16/855675/1.jpg?0579
/generic-50m-led-strip-light-flexible-multi-color-rgb-power-adapter-58818440.html,50M Led Strip Light Flexible Multi-color RGB +power Adapter,,LED Light Kits,1,"₦ 28,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/04/481885/1.jpg?8044
/generic-dual-head-12v-car-fan-portable-vehicle-truck-360-rotatable-auto-cooling-cooler-34520556.html,Dual Head 12V Car Fan Portable Vehicle Truck 360? Rotatable Auto Cooling Cooler,,Portable Device Car Mounts,5,"₦ 2,235",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/65/502543/1.jpg?1747
/headlight-restoration-polish-for-all-vehicle-headlights-abro-mpg1544533.html,Abro Headlight Restoration Polish For All Vehicle Headlights ,Abro,Oils & Fluids,,"₦ 2,998",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/87/182706/1.jpg?3945
/chair-seat-back-support-lumbar-massage-cushion-mesh-lumbar-back-brace-support-office-home-car-seat-chair-cushion-cool-black-generic-mpg276680.html,Chair Seat Back Support Lumbar Massage Cushion Mesh Lumbar Back Brace Support Office Home Car Seat Chair Cushion Cool-Black,,Seat Covers,3.5,"₦ 2,650",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/17/657772/1.jpg?9526
/generic-car-air-freshener-car-space-humidifier-vehicle-purifier-59187638.html,Car Air Freshener Car Space Humidifier Vehicle Purifier,,Car Safety & Security,5,"₦ 3,600",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/83/678195/1.jpg?2958
/generic-led-display-air-f9-pro-bluetooth-earphones-with-charging-box-58626237.html,LED Display AIR F9 Pro Bluetooth Earphones With Charging Box,,Bluetooth Headsets,3,"₦ 8,980",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/73/262685/1.jpg?2031
/generic-2007-2011-toyota-camry-booth-spoiler-64076830.html,2007-2011 Toyota Camry Booth Spoiler,,Spoilers,,"₦ 10,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/03/867046/1.jpg?2074
/generic-car-seat-cover-leather-5-pcs-universal-for-carsuv-62052084.html,Car Seat Cover / Leather/ 5 Pcs Universal For Car/suv,,Universal Fit,,"₦ 27,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/48/025026/1.jpg?5134
