links,product_name,product_brand,product_type,product_rating,product_price,image_link
/generic-g6s-wireless-stereo-earbuds-buletooth-led-display-earphone-38785189.html,,,Mobile Phone Accessories,,,
/apple-new-apple-iphone-5-1g-ram-16gb-rom-ios-3g-4.0-inch-8mp-icloud-wifi-gps-phone-41468111.html,Apple NEW Apple Iphone 5 1G RAM 16GB ROM IOS 3G 4.0 Inch 8MP ICloud WIFI GPS Phone,Apple,iOS Phones,4,"₦ 18,400",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/11/186414/1.jpg?3718
/xc-64gb-u3-mobile-phone-memory-card-44715384.html,XC 64GB-U3 Mobile Phone Memory Card,XC,microSD Cards,4.3,"₦ 2,700",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/48/351744/1.jpg?1906
/sandisk-64gb-memory-card-micro-sd-card-flash-tf-card-61322263.html,,,Memory Cards,,,
/rohs-digital-led-20000-mah-power-bank-with-memory-card-reader-66788641.html,"Rohs Digital LED 20,000 MAh Power Bank With Memory Card Reader",Rohs,Portable Power Banks,4.2,"₦ 3,990",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/14/688766/1.jpg?9360
/12000mah-power-bank-h19-digital-power-bank-dual-port-black-ebl-mpg1535608.html,"Ebl 12,000mAh Power Bank-H19 Digital Power Bank Dual Port-Black",Ebl,Portable Power Banks,3.6,"₦ 2,430",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/77/809246/1.jpg?6024
/cubot-note-7-5.5-inches4g-lte2gb-16gb3100mah-dual-simtriple-camera-green-62026788.html,,,Smartphones,,,
/generic-hiway-bluetooth-speaker-v4.2-portable-bluetooth-speaker-clear-stereo-sound-10w-powerful-speaker-support-tf-card-44095750.html,,,Bluetooth Accessories,,,
/generic-i7-twins-wireless-earphone-earbuds-headphones-stere-in-ear-earpieces-earphones-noise-cancelling-for-ios-android-with-charging-case-42216040.html,I7 Twins Wireless Earphone Earbuds Headphones Stere In-Ear Earpieces Earphones Noise Cancelling For IOS Android With Charging Case,,Bluetooth Headsets,,₦ 999,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/04/061224/1.jpg?6874
/umidigi-a7-pro-6.3-inch-4gb128gb-rom-android-10.016mp16mp5mp5mp16mp-4150mah-global-version-dual-4g-smartphone-61981278.html,,,Smartphones,,,
/generic-true-wireless-headphones-bluetooth-5.0edr-earphone-black-43934623.html,True Wireless Headphones Bluetooth 5.0+EDR Earphone-Black,,Earphones & Headsets,3.9,"₦ 3,990",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/32/643934/1.jpg?5984
/t55-bluetooth-smart-watch-heart-rate-fitness-blood-pressure-smart-watch-mpg1522744.html,,,Mobile Phone Accessories,,,
