links,product_name,product_brand,product_type,product_rating,product_price,image_link
/generic-8gb-4.3-16bit-2000-games-built-in-portable-handheld-video-console-player-gifts-57836181.html,8GB 4.3'' 16Bit 2000 Games Built-In Portable Handheld Video Console Player Gifts,,Consoles PS3,,"₦ 10,988",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/18/163875/1.jpg?8545
/generic-bluetooth-gamepad-joystick-controller-for-android-system-63326780.html,Bluetooth Gamepad Joystick Controller For Android System,,Accessories,,"₦ 6,209",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/08/762336/1.jpg?5369
/sony-computer-entertainment-ps4-injustice-2-playstation-4-26224427.html,Sony Computer Entertainment PS4 Injustice 2 - PlayStation 4,Sony Computer Entertainment,PS4 Games,,"₦ 8,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/72/442262/1.jpg?3368
/sony-ps4-controller-new-dualshock-4-59099438.html,Sony PS4 Controller New Dualshock 4,Sony,PS4 Controllers,5,"₦ 12,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/83/499095/1.jpg?2685
/sony-ps2-slim-console2-pads-with-20-games-36161907.html,Sony PS2 Slim Console+2 Pads With 20 Games,Sony,Consoles,4.5,"₦ 27,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/70/916163/1.jpg?1799
/playstation-dishonored-death-of-the-outsider-ps4-8153776.html,Playstation Dishonored: Death Of The Outsider - PS4,Playstation,PS4 Games,5,"₦ 5,499",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/67/73518/1.jpg?8741
/sony-venom-pyramid-dual-charger-with-usb-cable-for-ps3-45837700.html,Sony Venom Pyramid Dual Charger With Usb Cable For Ps3,Sony,PS3 Games,4.5,"₦ 3,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/00/773854/1.jpg?7624
/sony-ps4-controller-pad-43643767.html,Sony PS4 Controller Pad,Sony,PS4 Controllers,3.9,"₦ 8,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/76/734634/1.jpg?8450
/ucom-laptop-pc-twin-usb-game-pad-controller-65599132.html,UCOM Laptop / PC Twin USB Game Pad -Controller,UCOM,Controllers,,"₦ 3,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/23/199556/1.jpg?1610
/generic-10-pcs-nylon-conductive-fiber-non-slip-sweat-proof-mobile-phone-game-touch-screen-finger-cover-for-thumb-index-finger-black-white-61311855.html,10 PCS Nylon + Conductive Fiber Non-slip Sweat-proof Mobile Phone Game Touch Screen Finger Cover For Thumb / Index Finger (Black White),,Gamepads & Standard Controllers,,"₦ 1,450",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/55/811316/1.jpg?4649
/capcom-resident-evil-3-59359121.html,Capcom Resident Evil 3,Capcom,PS4 Games,4.5,"₦ 16,499",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/12/195395/1.jpg?8375
/generic-video-game-console-8gb-free-2000-games-4.3-inch-mp5-black-22773610.html,Video Game Console 8GB Free 2000 Games 4.3 Inch MP5 - Black,,PSP Consoles,4.7,"₦ 14,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/01/637722/1.jpg?4834
/sony-ps4-wireless-controller-pad-play-station-4-dual-shock-black-64148374.html,Sony PS4 Wireless Controller Pad Play Station 4 Dual Shock -Black,Sony,PS4 Controllers,4.6,"₦ 9,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/47/384146/1.jpg?3351
/ubisoft-assassins-creed-valhalla-ps5-67790067.html,UBISOFT Assassin's Creed Valhalla  (PS5),UBISOFT,PS4 Games,,"₦ 29,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/76/009776/1.jpg?2847
/sony-ps4-grand-theft-auto-gta-v-10270955.html,Sony  PS4 Grand Theft Auto - GTA V,Sony,PS4 Games,4.7,"₦ 10,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/55/907201/1.jpg?9639
/generic-ps4-controller-pad-playstation-dualshock-4-64551479.html,PS4 Controller Pad Playstation Dualshock 4,,PS4 Controllers,,"₦ 8,639",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/97/415546/1.jpg?3146
