links,product_name,product_brand,product_type,product_rating,product_price,image_link
/generic-tummy-and-waist-control-trimmer-zipper-waist-trainers-pink-64528510.html,TUMMY AND WAIST CONTROL TRIMMER ZIPPER WAIST TRAINERS-- PINK,,Core & Abdominal Trainers,1,"₦ 3,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/01/582546/1.jpg?5159
/fashion-multicoloured-4-in-1-mens-singlets-63567319.html,Multicoloured 4-in-1 Men's Singlets,,Singlets,,"₦ 2,640",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/91/376536/1.jpg?1715
/generic-waist-and-tummy-trimmer-belt-black-65003200.html,WAIST AND TUMMY TRIMMER BELT --BLACK,,Core & Abdominal Trainers,,"₦ 3,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/00/230056/1.jpg?1377
/fashion-most-powerful-led-flashlight-t6-black-51995813.html,Most Powerful LED Flashlight T6-Black,,Handheld Flashlights,4,"₦ 2,299",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/31/859915/1.jpg?8545
/30kg-chromed-dumbell-set-15kg-each-de-young-mpg134986.html,De Young 30kg Chromed Dumbell Set-15kg Each,De Young,Dumbbells,4.8,"₦ 45,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/45/950621/1.jpg?9280
/generic-universal-bicycle-and-football-pressure-air-pump-inflator-56969008.html,UNIVERSAL BICYCLE AND FOOTBALL PRESSURE AIR PUMP INFLATOR,,Balls,,"₦ 4,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/80/096965/1.jpg?1408
/generic-multifunctional-baby-carrier-breathable-front-back-carrying-sling-wrap-seat-46944616.html,Multifunctional Baby Carrier Breathable Front Back Carrying Sling Wrap Seat,,Car Racks & Carriers,5,"₦ 4,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/61/644964/1.jpg?5632
/fashion-e60-mens-soccer-boots-sport-boots-blackbluegrey-63251719.html,E60 Men's Soccer Boots Sport Boots BLACK/BLUE/GREY,,Footwear,2,"₦ 5,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/91/715236/1.jpg?1231
/generic-size-4-soccer-football-for-kids-65005726.html,Size 4 Soccer Football For Kids,,Balls,5,"₦ 3,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/62/750056/1.jpg?1653
/generic-aneroid-pocket-sphygmomanometer-stethoscope-bp-monitor-42425949.html,Aneroid Pocket Sphygmomanometer + Stethoscope BP Monitor,,Wristbands,,"₦ 7,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/94/952424/1.jpg?6216
/generic-uj-training-gloves-new-style-boxing-red-11148925.html,UJ Training Gloves New Style Boxing Red,,Fight Gloves,4,"₦ 2,830",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/52/984111/1.jpg?3164
/high-grade-everlast-boxing-glove-everlast-mpg232159.html,Everlast High Grade Everlast Boxing Glove-Blue,Everlast,Fight Gloves,4.8,"₦ 7,499",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/97/856326/1.jpg?8307
/generic-new-mens-belly-fat-burning-fitness-corset-vest-black-41949795.html,New Men's Belly Fat Burning Fitness Corset Vest-Black,,Men,4.7,"₦ 5,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/59/794914/1.jpg?6135
/hot-shaper-hot-body-shaperwaist-trimmer-tommy-slimming-belt-.-44347621.html,Hot Shaper Hot Body Shaper/Waist Trimmer/ Tommy Slimming Belt .,Hot Shaper,Waist Trimmers,3.6,"₦ 2,900 - ₦ 3,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/12/674344/1.jpg?5068
/generic-golden-head-weight-bearing-steel-wire-rope-skipping-67949997.html,Golden Head Weight-bearing Steel Wire Rope Skipping,,Jump Ropes,,"₦ 3,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/79/994976/1.jpg?6513
/generic-diamond-colorful-laser-waterproof-belt-bag-pink-31138cm-63702567.html,"Diamond Colorful Laser Waterproof Belt Bag (pink, 31*13*8cm)",,Waist Packs,,₦ 810,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/76/520736/1.jpg?5025
/generic-skipping-ropes-with-counter-56923859.html,Skipping Ropes With Counter,,Jump Ropes,3.9,"₦ 1,799",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/95/832965/1.jpg?6941
/generic-1pcs-exercise-resistance-loop-band-elastic-booty-band-for-62633065.html,1PCS Exercise Resistance Loop Band Elastic Booty Band For,,Exercise Bands,,"₦ 1,515",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/56/033626/1.jpg?9001
/generic-portable-footballers-shin-guard-66336160.html,Portable Footballers Shin Guard,,Shin Guards,,"₦ 1,850",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/06/163366/1.jpg?8761
/waterproof-silicon-swimming-cap-waterdrop-cover-generic-mpg246208.html,Waterproof Silicon Swimming Cap Waterdrop Cover,,Swim Caps,,"₦ 3,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/42/055411/1.jpg?7876
/generic-butt-lifter-seamless-women-high-waist-slimming-tummy-control-panties-knickers-pant-briefs-shapewear-underwear-body-shaper-67680751.html,Butt Lifter Seamless Women High Waist Slimming Tummy Control Panties Knickers Pant Briefs Shapewear Underwear Body Shaper,,Core & Abdominal Trainers,,"₦ 3,390",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/15/708676/1.jpg?7064
