links,product_name,product_brand,product_type,product_rating,product_price,image_link
/generic-photography-tripod-mobile-phone-camera-photography-professional-retractable-tripod-67363751.html,Photography Tripod Mobile Phone Camera Photography Professional Retractable Tripod,,Camera Chest Supports,,"₦ 2,359",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/15/736376/1.jpg?5349
/generic-bluetooth-super-bass-earphone-semi-magnetic-wireless-headset-with-mic-for-all-phones-57438397.html,Bluetooth Super Bass Earphone Semi Magnetic Wireless Headset With Mic For All Phones,,Earphone & Headphone Accessories,,"₦ 2,380",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/79/383475/1.jpg?0732
/generic-5ft-micro-hdmi-to-hdmi-male-adapter-converter-cable-for-tv-smart-phones-45327054.html,5FT Micro HDMI To HDMI Male Adapter Converter Cable For TV Smart Phones,,HDMI Cables,,₦ 608,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/45/072354/1.jpg?2013
/samsung-100cm150cm-usb-3.1-type-c-fast-charging-data-cable-for-samsung-galaxy-a80-a70-a60-a50-a40-a30-s8-s9-plus-s10e-note-8-9-65704290.html,Samsung 100cm/150cm USB 3.1 TYPE-C Fast Charging Data Cable For Samsung Galaxy A80 A70 A60 A50 A40 A30 S8 S9 Plus S10e Note 8 9,Samsung,Battery Chargers,4,"₦ 1,849",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/09/240756/1.jpg?5050
/generic-18-inches-softtouch-automatic-led-ringlight-with-stand-with-3-phone-holder-61399381.html,18 Inches Softtouch  Automatic Led Ringlight With Stand With 3 Phone Holder,,Tripod Rings,,"₦ 29,600",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/18/399316/1.jpg?1847
/puluz-photoboxmini-light-room-photography-box-for-product-shooting-43656428.html,"Puluz Photobox,Mini Light Room Photography Box For Product Shooting",Puluz,Lighting & Studio,4.7,"₦ 5,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/82/465634/1.jpg?1687
/generic-light-weight-and-heavy-duty-mini-portable-tripod-stand-with-bluetooth-shutter-phone-clip-and-phone-camera-3-in-1-lens-65599501.html,"Light Weight And Heavy Duty Mini Portable Tripod Stand With Bluetooth Shutter, Phone Clip And Phone Camera 3 In 1 Lens",,Tripods & Monopods,,"₦ 3,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/10/599556/1.jpg?3466
/bruhm-50smart-uhd-4k-tv-netflix-youtube-67778398.html,Bruhm 50''Smart UHD 4K TV + Netflix & Youtube,Bruhm,LED & LCD TVs,,"₦ 135,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/89/387776/1.jpg?6846
/generic-casual-bluetooth-headset-macaron-headset-white-61096290.html,Casual Bluetooth Headset Macaron Headset-White,,Earbud Headphones,,"₦ 4,350",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/09/269016/1.jpg?0154
/universal-air-conditioner-remote-control-amely-mpg1431614.html,Amely Universal Air Conditioner Remote Control,Amely,Remote Controls,4.7,"₦ 2,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/63/305316/1.jpg?6759
/32-inch-hd-led-tv-free-wall-bracket-hx32n2176h-black-hisense-mpg208348.html,,,Televisions,,,
/qasa-2000i-2kva-automatic-voltage-stabilizer-avr-pro-i-series-56483167.html,Qasa 2000i (2kva) Automatic Voltage Stabilizer - AVR-Pro I Series,Qasa,Stabilizers,4.7,"₦ 16,799",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/76/138465/1.jpg?5183
/zonegod-26-inch-full-hd-led-tv-free-wall-bracket-side-speaker-63564184.html,ZoneGod 26 INCH Full HD LED TV + FREE WALL BRACKET (side Speaker),ZoneGod,LED & LCD TVs,,"₦ 28,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/48/146536/1.jpg?8950
/jbl-flip-5-waterproof-portable-bluetooth-speaker-white-66109018.html,,,Home Theater Systems,,,
/generic-mobile-phone-clip-holder-bracket-for-smartphones-black-64424722.html,Mobile Phone Clip Holder Bracket For Smartphones - Black,,Tripod & Monopod Accessories,5,"₦ 1,403",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/22/742446/1.jpg?7646
/generic-high-performance-hpcompartible-123-black-ink-advantage-printer-cartridge-65141783.html,(High Performance) HpCompartible 123 Black Ink Advantage Printer Cartridge,,Ink & Toner,3,"₦ 5,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/38/714156/1.jpg?0758
/zealot-wireless-bluetooth-headphone-super-b-stereo-headset-tf-card-mp3-playback-fm-radio-handsfree-with-microphone-djlb19-silver-51466703.html,Zealot Wireless Bluetooth Headphone Super B Stereo Headset TF Card MP3 Playback FM Radio Handsfree With Microphone DJL（B19-Silver）,Zealot,Portable Blu-ray Players,4.4,"₦ 6,375",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/30/766415/1.jpg?8531
/fire-tv-streaming-stick-with-alexa-built-in-4k-ultra-hd-dolby-visionincludes-alexa-voice-remote-amazon-mpg1531027.html,"Amazon Fire TV Streaming Stick With Alexa Built In, 4K Ultra HD, Dolby Vision,Includes Alexa Voice Remote",Amazon,Streaming Media Players,5,"₦ 28,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/42/592706/1.jpg?1304
/generic-mini-bluetooth-wireless-invisible-earbuds-sports-headphones-64794214.html,Mini Bluetooth Wireless Invisible Earbuds Sports Headphones,,Earphone & Headphone Accessories,,₦ 829,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/41/249746/1.jpg?4945
/hisense-65-inches-smart-satellite-uhd-4k-tv-wall-bracket-51548409.html,"Hisense 65"" Inches Smart  Satellite UHD 4K TV + Wall Bracket",Hisense,Televisions,,"₦ 299,650",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/90/484515/1.jpg?1873
/samsung-fast-charger-free-earpiece-and-charger-cord-cable-for-samsung-galaxy-a10e-a50-a20-note-10-s20-plus-ultra-5g-a51-a71lg-g7-g8-v40-v50-g9-v60-thinqg6v30-v203a-usb-type-c-data-cable-white-66810399.html,"Samsung Fast Charger + FREE Earpiece And Charger Cord Cable For Samsung Galaxy A10E A50 A20 Note 10 S20 Plus Ultra 5G A51 A71,LG G7 G8 V40 V50 G9 V60 Thinq,G6,V30 V20,3A USB Type C Data Cable-White",Samsung,Battery Chargers,,"₦ 2,899",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/99/301866/1.jpg?7804
/generic-wireless-earphone-in-ear-bluetooth-5.0-earphone-3d-stereo-earbuds-x9-mini-invisible-67688411.html,Wireless Earphone In Ear Bluetooth 5.0 Earphone 3D Stereo Earbuds X9 Mini Invisible,,Earphone & Headphone Accessories,,₦ 789,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/11/488676/1.jpg?6795
/sony-43-inch-led-television-wall-bracket-57352308.html,Sony 43 Inch LED Television + Wall Bracket,Sony,LED & LCD TVs,4,"₦ 85,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/80/325375/1.jpg?1974
/funsnap-capture2-stabilisateur-new-handheld-gimbal-live-stabilizer-64797428.html,FUNSNAP Capture2 Stabilisateur New Handheld Gimbal Live Stabilizer,FUNSNAP,Camera Supports & Stabilizers,4,"₦ 26,015",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/82/479746/1.jpg?6145
/generic-pink-lips-wonder-balm-cream-in-2-days-permanent-68119505.html,Pink Lips Wonder Balm Cream In 2 Days Permanent,,Surge Protectors,,₦ 950,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/50/591186/1.jpg?9423
/generic-digital-optical-audio-cable-66016543.html,Digital Optical Audio Cable ,,Digital Audio Cables,5,"₦ 2,325",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/34/561066/1.jpg?1747
/imax-handsfree-earpiece-imax-bluetooth-wireless-44409519.html,Imax Handsfree Earpiece IMAX Bluetooth Wireless,Imax,Earphone & Headphone Accessories,4.3,"₦ 3,997",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/91/590444/1.jpg?0245
/generic-rechargable-a11-home-theater-subwoofer-bluetooth-fm-speaker-66403281.html,Rechargable A11 Home Theater Subwoofer Bluetooth FM Speaker,,Subwoofers,,"₦ 9,700",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/18/230466/1.jpg?4446
/zealot-n-85-digital-multifunction-mp3fm-headphones-free-aux-cord-22046306.html,Zealot N-85 Digital Multifunction MP3/FM Headphones + Free Aux Cord,Zealot,Earphone & Headphone Accessories,4,"₦ 4,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/60/364022/1.jpg?2033
