links,product_name,product_brand,product_type,product_rating,product_price,image_link
/generic-116-plus-smart-watch-heart-blood-monitor-waterproof-band-52439568.html,116 PLUS Smart Watch Heart Blood Monitor Waterproof Band,,Smart Watches,,"₦ 2,350",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/86/593425/1.jpg?0421
/new-rixing-newrixing-2019-bluetooth-speaker-with-powerbank-flash-light-warranty-nr4016a-tws-connection-waterproof-subwoofer-tf-card-with-fm-32371567.html,"New Rixing Newrixing 2019 Bluetooth Speaker With Powerbank Flash Light & Warranty NR4016A - TWS Connection,  Waterproof & Subwoofer- Tf Card With FM",New Rixing,Portable Bluetooth Speakers,4.2,"₦ 5,980",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/76/517323/1.jpg?0544
/8-inch-3d-enlarge-magnifier-hd-screen-amplifier-portable-folding-stand-generic-mpg1211299.html,,,Mobile Phone Accessories,,,
/generic-sports-bluetooth-earphones-magnetic-wireless-bass-headset-blue-22461035.html,Sports Bluetooth Earphones Magnetic Wireless Bass Headset-Blue,,Bluetooth Headsets,3.8,₦ 950,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/53/016422/1.jpg?9187
/qubo-t14u-bluetooth5.0-wiress-headset-earphones-for-iosandroid-64424705.html,QUBO T14U Bluetooth5.0 Wiress Headset Earphones For IOS/Android,QUBO,Bluetooth Headsets,4.7,"₦ 4,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/50/742446/1.jpg?7647
/itel-a56-5.99-inch-android-9-pie-16gb-rom-1gb-ram-8mp-5mp-camera-4000mah-battery-fingerprint-face-id-gradation-blue-62330350.html,,,Smartphones,,,
/sandisk-128gb-ultra-microsd-80mbs-speed-memory-card-with-adapter-36667105.html,SanDisk 128GB Ultra MicroSD 80Mb/s Speed Memory Card With Adapter,SanDisk,SD Cards,4.6,"₦ 8,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/50/176663/1.jpg?4779
/generic-c2-05-0.3mp-camera-gsm-900-1800-slide-cell-phone-65685551.html,C2-05 0.3Mp Camera Gsm 900 / 1800  Slide Cell Phone,,Cell Phones,,"₦ 5,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/15/558656/1.jpg?9026
/generic-led-selfie-ring-light-with-desktop-stand-60482686.html,LED Selfie Ring Light With Desktop Stand,,Selfie Sticks,4.4,"₦ 5,228",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/68/628406/1.jpg?0974
/generic-bluetooth-call-smart-watch-full-touch-screen-sports-fitness-tracker-heart-rate-blood-pressure-monitor-66093073.html,Bluetooth Call Smart Watch Full Touch Screen Sports Fitness Tracker Heart Rate Blood Pressure Monitor,,Smart Watches,,"₦ 4,688",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/37/039066/1.jpg?0966
/sandisk-16gb-memory-card-10984981.html,SanDisk 16GB Memory Card,SanDisk,SD Cards,4.1,"₦ 1,840",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/18/948901/1.jpg?4802
/new-nokia-105-dual-sim-fm-radio-led-torch-black-nokia-mpg1204690.html,"Nokia New Nokia 105 Dual SIM, FM Radio, Led TORCH - Black",Nokia,Android Phones,4.2,"₦ 7,799",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/43/259914/1.jpg?7253
/s10c-5.2-inch-qualcomm-msm8920-hd-4gb-ram-32gb-rom-16mp13mp-hybrid-dual-sim-4g-lte-smartphone-3100mah-gionee-mpg1223490.html,Gionee S10C 5.2 Inch Qualcomm MSM8920 HD 4GB RAM 32GB ROM 16MP+13MP Hybrid Dual SIM 4G LTE Smartphone 3100mAh-Gold,Gionee,Android Phones,3.6,"₦ 36,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/94/436344/1.jpg?1056
/generic-mirror-wireless-subwoofer-card-alarm-clock-bluetooth-speaker-56638246.html,Mirror Wireless Subwoofer Card Alarm Clock Bluetooth Speaker,,Speakers,,"₦ 2,280",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/64/283665/1.jpg?8922
/zealot-s25-dual-horn-ultra-bluetooth-speaker-better-than-zealot-s8-56888956.html,Zealot S25 Dual Horn Ultra Bluetooth Speaker Better Than Zealot S8,Zealot,Portable Bluetooth Speakers,4.3,"₦ 7,990",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/65/988865/1.jpg?3836
/nokia-105-single-sim-2017-1.8-led-torch-phone-blue-57110806.html,"Nokia 105 Single Sim (2017) 1.8"" LED Torch Phone – Blue",Nokia,Basic Phones,3.8,"₦ 5,885",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/60/801175/1.jpg?7487
/infocus-vibe-1-dual-sim-fm-radio-torch-light-camera-phone-black-67711371.html,"Infocus Vibe 1 Dual SIM FM Radio, Torch Light, Camera Phone - Black",Infocus,Basic Phones,,"₦ 3,299",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/17/311776/1.jpg?6163
/berjalan-portable-outdoor-column-wireless-bluetooth-speaker-48180032.html,Berjalan Portable Outdoor Column Wireless Bluetooth Speaker,Berjalan,Portable Bluetooth Speakers,3,"₦ 1,785",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/23/008184/1.jpg?3907
/generic-navy-blue-bluetooth-5.0-headphone-stereo-sports-earphone-66115036.html,Navy Blue Bluetooth 5.0 Headphone Stereo Sports Earphone,,Bluetooth Headsets,4.5,"₦ 2,501",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/63/051166/1.jpg?6498
/generic-a05-1-6623-anti-blue-ray-glasses-fatigue-proof-eye-65557503.html,,,Mobile Phone Accessories,,,
/sports-kit-ear-piece-with-mouth-piece-and-free-sports-watch-generic-mpg1226401.html,,,Portable Speakers & Audio Docks,,,
/generic-iphone-fast-charger-usb-data-cable-for-iphone-x88plus77plus6s6splus66plusse5s5-ipad-4miniairpro.-61986768.html,"Iphone Fast Charger USB Data Cable For IPhone X/8/8Plus/7/7Plus/6s/6sPlus/6/6Plus/SE/5s/5, IPad 4/Mini/Air/Pro.",,Data Cables,3.9,"₦ 1,709",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/86/768916/1.jpg?2467
/generic-selfie-ring-light-with-cell-phone-holder-stand-65907443.html,Selfie Ring Light With Cell Phone Holder Stand,,Selfie Sticks,5,"₦ 4,950",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/34/470956/1.jpg?5421
/generic-v8-smart-mobile-sport-watch-with-sim-and-memory-card-slot-65909024.html,V8 Smart Mobile Sport Watch With SIM And Memory Card Slot,,Smart Watch Bands,2,"₦ 7,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/42/090956/1.jpg?6078
/generic-wireless-bluetooth-earphones-earbud-earpiece-63070227.html,WIRELESS BLUETOOTH EARPHONES EARBUD EARPIECE,,Bluetooth Headsets,4.5,"₦ 5,400",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/72/207036/1.jpg?4538
/generic-bluetooth-call-smart-watch-full-touch-screen-sports-fitness-tracker-heart-rate-blood-pressure-monitor-66092994.html,Bluetooth Call Smart Watch Full Touch Screen Sports Fitness Tracker Heart Rate Blood Pressure Monitor,,Smart Watches,,"₦ 3,990",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/49/929066/1.jpg?0971
/sada-d-203-usb-wired-combination-speaker-computer-speaker-43142145.html,Sada D-203 USB Wired Combination Speaker Computer Speaker,Sada,Speakers,5,"₦ 3,742",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/54/124134/1.jpg?6446
/generic-pro-3-wireless-bluetooth-headset-67869981.html,,,Mobile Phone Accessories,,,
/itk-6601wh-portable-bluetooth-deep-bass-sound-fan-speaker-42118692.html,ITK 6601wh Portable Bluetooth Deep Bass Sound Fan Speaker,ITK,Portable Bluetooth Speakers,4,"₦ 2,409",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/29/681124/1.jpg?8662
/generic-apple-watch-6-se-5-4-3-2-1-brown-leather-4244-66582490.html,Apple Watch 6 SE 5 4 3 2 1 Brown Leather 42/44,,Smart Watch Bands,,"₦ 3,499",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/09/428566/1.jpg?2796
/ulefone-note-8p-4g-phablet-5.5-inch-android-10-go-edition-mt6737vw-2gb-ram-16gb-rom-8mp-2mp-rear-camera-2700mah-battery-64279728.html,Ulefone Note 8P 4G Phablet 5.5 Inch Android 10 Go Edition MT6737VW 2GB RAM 16GB ROM 8MP + 2MP Rear Camera 2700mAh Battery,Ulefone,Android Phones,4,"₦ 26,990",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/82/797246/1.jpg?5667
/generic-pro-3-wireless-bluetooth-headset-67869841.html,Pro 3 Wireless Bluetooth Headset,,Earphones & Headsets,,"₦ 3,590",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/14/896876/1.jpg?2231
/oukitel-c17-pro-6.35-inch-android-9.0-with-back-case4gb-ram-64gb-romcortex-a53-2.0ghz-triple-rear-cameras-4g-smartphone-blue-40746033.html,"Oukitel C17 Pro 6.35-inch Android 9.0 With Back Case,(4GB RAM 64GB ROM)Cortex A53 2.0GHz Triple Rear Cameras 4G Smartphone-BLUE",Oukitel,Android Phones,4.1,"₦ 43,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/33/064704/1.jpg?8309
/generic-1-set-of-9-wireless-bluetooth-headsets-with-5.0-binaural-call-power-display-abs-black-1x5.0-binaural-call-power-display-wireless-bluetooth-headset-1x-charging-cable-2x-small-ear-caps-2x-medium-ear-caps-2x-large-ears-cap-1x-manual-boxed-66796067.html,"1 Set Of 9 Wireless Bluetooth Headsets With 5.0 Binaural Call Power Display (ABS, Black, 1x5.0 Binaural Call Power Display Wireless Bluetooth Headset + 1x Charging Cable + 2x Small Ear Caps + 2x Medium Ear Caps + 2x Large Ears Cap + 1x Manual, Boxed)",,Earphones & Headsets,,"₦ 4,527",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/76/069766/1.jpg?2213
/oppo-a1k-6.088-coloros-6.0-2gb-ram-32gb-rom-8mp-5mp-camera-4000mah-battery-black-63930751.html,"Oppo A1k 6.088"" ColorOS 6.0 2GB RAM, 32GB ROM 8MP + 5MP Camera 4000mAh Battery - Black",Oppo,Android Phones,5,"₦ 45,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/15/703936/1.jpg?2694
/tecno-f1-5-big-screen-8gb-rom-1gb-ram-5mp-2mp-camera-1.3ghz-quad-core-processor-android-8.1-oreo-2000mah-battery-42635104.html,"Tecno F1-5"" Big Screen -8gb Rom + 1gb Ram - 5mp + 2mp Camera - 1.3ghz Quad Core Processor - Android 8.1 Oreo -2000mah Battery",Tecno,Android Phones,3.7,"₦ 23,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/40/153624/1.jpg?5594
/oukitel-c18-pro-6.55-android-9.0-4gb-ram-64gb-rom-4-rear-cameras-4000mah-octa-core-face-id-4g-smartphone-black-55144463.html,"Oukitel C18 Pro 6.55"" Android 9.0 (4GB RAM + 64GB ROM) 4 Rear Cameras 4000mAh Octa Core Face ID 4G Smartphone-BLACK",Oukitel,Android Phones,4.6,"₦ 48,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/36/444155/1.jpg?9350
/generic-smart-watch-m4c-waterproof-blood-pressure-sport-heart-rate-42688573.html,Smart Watch  M4C Waterproof Blood Pressure Sport  Heart Rate,,Smart Watches,3.8,"₦ 3,160",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/37/588624/1.jpg?7166
/generic-10hrs-wireless-bluetooth-headset-v5.0-touch-lp1-smart-64288311.html,10hrs  Wireless Bluetooth Headset V5.0 Touch Lp1 Smart,,Earphones & Headsets,2.5,"₦ 5,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/11/388246/1.jpg?5110
/zealot-s1-bluetooth-speaker-power-bank-flash-light-tf-card-with-fm-grey-28255888.html,Zealot S1 Bluetooth Speaker  Power Bank & Flash Light - Tf Card With FM- Grey,Zealot,Speakers,4.2,"₦ 4,270",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/88/855282/1.jpg?0200
/generic-phone-holder-stand-mount-2pcs-63008770.html,Phone Holder Stand Mount 2pcs,,Stands,4,"₦ 2,600",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/07/780036/1.jpg?9383
/generic-10-inch-led-ring-light-photographic-selfie-ring-lighting-with-stand-63811177.html,10 Inch LED Ring Light Photographic Selfie Ring Lighting With Stand,,Tripods,5,"₦ 9,490",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/77/111836/1.jpg?4336
/nokia-x5-5.86-inch-hd-4gb-ram-64gb-rom-android-8.1-13.0mp-5.0mp-8.0mp-4g-lte-dual-sim-smartphone-blue-34966994.html,,,Smartphones,,,
/berjalan-bt5.0-wireless-earphone-touch-control-waterproof-9d-stereo-47846967.html,Berjalan BT5.0 Wireless Earphone Touch Control Waterproof 9D Stereo,Berjalan,Bluetooth Headsets,3.9,"₦ 2,310",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/76/964874/1.jpg?6748
/infinix-hot-10-lite-x657b-6.6-hd-2gb-ram-32g-ram-android-10-13mp-triple-camera-5000mah-4g-ocean-wave-67913961.html,,,Smartphones,,,
/berjalan-bt5.0-wireless-earphone-touch-control-waterproof-9d-stereo-47921349.html,Berjalan BT5.0 Wireless Earphone Touch Control Waterproof 9D Stereo,Berjalan,Bluetooth Headsets,3.9,"₦ 2,450",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/94/312974/1.jpg?6609
/v9-wireless-bluetooth-earphone-earpiece-with-mic-black-generic-mpg1213975.html,V9 Wireless Bluetooth Earphone Earpiece With MIC- Black,,Bluetooth Accessories,4.2,"₦ 3,060",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/64/842164/1.jpg?8032
/sports-fitness-watch-activity-tracker-smart-wristbandblack-generic-mpg1205183.html,Sports Fitness Watch Activity Tracker Smart Wristband(Black),,Smart Watches,3.7,"₦ 2,599",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/48/075944/1.jpg?7086
