links,product_name,product_brand,product_type,product_rating,product_price,image_link
/generic-160w-led-uv-nail-dryer-38545106.html,160W LED UV Nail Dryer,,Lights & Lighting Accessories,,"₦ 4,538",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/60/154583/1.jpg?1074
/lexus-dashboard-cover-non-slip-dash-mat-for-lexus-es350-59841042.html,Lexus Dashboard Cover Non-Slip Dash Mat For Lexus ES350,Lexus,Dash Covers,,"₦ 7,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/24/014895/1.jpg?4691
/colorful-car-breathing-racing-dash-led-magic-lamp-black-leather-gear-head-shift-knob-size-11.5-4.1-1.4-cm-generic-mpg430931.html,"Colorful Car Breathing Racing Dash LED Magic Lamp Black Leather Gear Head Shift Knob, Size: 11.5 * 4.1 * 1.4 Cm",,Car Electronics & Accessories,,"₦ 5,610",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/64/354382/1.jpg?4895
/generic-iron-battery-rack-for-inverter-and-solar-batteries-67362144.html,Iron Battery Rack For Inverter And Solar Batteries,,Other Power & Battery,,"₦ 16,000 - ₦ 40,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/44/126376/1.jpg?6397
/generic-super-strong-flex-leakage-repair-waterproof-tape-45481338.html,Super Strong Flex Leakage Repair Waterproof Tape,,Escape Tools,3.2,"₦ 5,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/83/318454/1.jpg?7505
/generic-car-air-freshener-vent-clip-refillable-fragrance-diffuser-aromatherapy-diffuser-for-vehiclebedroomofficewardrobe-with-5-scents-sticks-64154692.html,"Car Air Freshener Vent Clip, Refillable Fragrance Diffuser Aromatherapy Diffuser For Vehicle/Bedroom/Office/Wardrobe, With 5 Scents Sticks",,Vinyl Cleaners,,"₦ 1,299",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/29/645146/1.jpg?4928
/800amp-car-battery-jumper-cable-universal-mpg188338.html,800AMP Car Battery Jumper Cable,,Cables,5,"₦ 4,400",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/88/485431/1.jpg?0845
/generic-5pcs-new-smart-tire-pressure-monitor-sensor-tpms-fits-for-mercedes-benz-37218177.html,5pcs  New Smart Tire Pressure Monitor Sensor TPMS Fits For Mercedes-Benz,,Tyre & Rim Accessories,,"₦ 9,636",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/77/181273/1.jpg?8054
/generic-12v-24v-10a-car-accessory-male-cigarette-lighter-socket-converter-plug-34296818.html,12V 24V 10A Car Accessory Male Cigarette Lighter Socket Converter Plug,,Tools & Equipment,,₦ 860,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/81/869243/1.jpg?1570
/abro-leather-and-vinyl-cleaner-auto-and-home-65575485.html,Abro LEATHER AND VINYL Cleaner (AUTO AND HOME),Abro,Vinyl Cleaners,,"₦ 3,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/58/457556/1.jpg?3708
/generic-super-bass-mini-hi-fi-stereo-amplifier-2.1ch-booster-radio-mp3-car-home-220w-25036366.html,Super Bass Mini Hi-Fi Stereo Amplifier 2.1CH Booster Radio MP3 Car Home 2*20W,,Speakers,,"₦ 4,599",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/66/363052/1.jpg?8754
/mobil-1-mobil-1-extended-performance-5w-30-advanced-full-synthetic-15000-miles-between-oil-changes-6-u.s-qut.purolator-oil-filter-for-nissan-and-infinity-65676571.html,"Mobil 1 MOBIL 1 EXTENDED PERFORMANCE 5W-30 ADVANCED FULL SYNTHETIC (15,000 MILES BETWEEN OIL CHANGES) 6 U.S QUT.+PUROLATOR OIL FILTER FOR NISSAN AND INFINITY",Mobil 1,Engine & Oil,,"₦ 27,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/17/567656/1.jpg?1085
/generic-1-pcs-4-modes-12-led-car-solar-energy-wheel-tire-rim-light-62380179.html,1 Pcs 4 Modes 12 LED Car Solar Energy Wheel Tire Rim Light,,Tire Lights,,"₦ 2,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/97/108326/1.jpg?8172
