links,product_name,product_brand,product_type,product_rating,product_price,image_link
/loves-baby-and-toddler-lotion-moisturising-500ml-tesco-mpg29755.html,Tesco Loves Baby And Toddler Lotion Moisturising 500Ml,Tesco,Lotions,,"₦ 2,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/78/705691/1.jpg?7750
/generic-baby-headdress-elastic-cloth-rabbit-ears-hair-banded-childrens-hair-band-61961646.html,Baby Headdress Elastic Cloth Rabbit Ears Hair Banded Children's Hair Band,,Hair Accessories,,₦ 240,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/64/616916/1.jpg?8973
/pears-1-pears-baby-oil-200ml-care-for-all-hair-57086784.html,"Pears 1 Pears Baby Oil 200ml ""Care For All  Hair""",Pears,Oils,3,"₦ 1,215",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/48/768075/1.jpg?6712
/fashion-boy-birthday-clothing-set-with-suspenders.-59309068.html,Boy Birthday Clothing Set With Suspenders.,,Clothing Sets,4,"₦ 6,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/86/090395/1.jpg?9086
/generic-baby-seat-support-67804857.html,BABY SEAT SUPPORT,,Activity Play Centers,,"₦ 11,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/75/840876/1.jpg?9671
/generic-new-born-3-way-baby-carrier-67632799.html,New Born 3 Way Baby Carrier,,Swings,,"₦ 11,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/99/723676/1.jpg?9449
/george-3-pack-of-sleeveless-baby-bodysuits-54988536.html,George 3 Pack Of Sleeveless Baby Bodysuits,George,Bodysuits,,"₦ 3,500 - ₦ 3,700",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/63/588945/1.jpg?3617
/generic-multiposition-safety-baby-carrier-backpack-blue-13925619.html,Multiposition Safety Baby Carrier Backpack (Blue),,Car Seats,,"₦ 3,710",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/91/652931/1.jpg?8575
/generic-washable-waterproof-incontinence-bed-pad-elderly-kids-mattress-protector-pad-mat-59441884.html,Washable Waterproof Incontinence Bed Pad Elderly Kids Mattress Protector Pad Mat,,Mattress Pads,,"₦ 1,926 - ₦ 3,059",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/48/814495/1.jpg?9378
/generic-winter-kids-fashion-cotton-long-sleeve-leisure-wear-soft-wear-keep-warm-pink-70-dandelion-34970658.html,Winter Kids Fashion Cotton Long Sleeve Leisure Wear Soft Wear Keep Warm Pink 70 Dandelion,,Sleepwear & Robes,,₦ 490,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/85/607943/1.jpg?2805
/nightingale-underpads-towels-universal-mpg180031.html,Nightingale Underpads Towels,,Pregnancy & Maternity,4.8,"₦ 1,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/57/63187/1.jpg?1518
/palmers-skin-success-anti-dark-spot-58022059.html,Palmer's Skin Success Anti-Dark Spot,Palmer's,Foaming Soaps,,"₦ 2,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/95/022085/1.jpg?6937
/comfortfix-diapers-size-3-giga-economy-pack-88-count-molfix-mpg98970.html,"Molfix ComfortFix Diapers, Size 3, Giga Economy Pack (88 Count)",Molfix,Disposable Diapers,4.3,"₦ 5,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/39/180591/1.jpg?5023
/luvable-friends-5-pack-body-suit-multi-58835150.html,Luvable Friends 5 Pack Body Suit Multi,Luvable Friends,Baby Boys,,"₦ 4,450",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/05/153885/1.jpg?0785
/mother-care-mothercare-3-in-1-overall-sleep-suit-unisex-63828311.html,Mother Care Mothercare 3 In 1 Overall Sleep Suit Unisex,Mother Care,Baby Stationery,4,"₦ 4,999 - ₦ 5,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/11/382836/1.jpg?0986
/generic-babies-feeding-bottle-set.-19583014.html,Babies Feeding Bottle Set.,,Bottle-Feeding,,"₦ 6,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/41/038591/1.jpg?7305
/fashion-microfiber-hair-turban-dry-hair-hat-wrapped-bath-towel-47705985.html,Microfiber Hair Turban Dry Hair Hat Wrapped Bath Towel,,Hats & Caps,,"₦ 2,790",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/58/950774/1.jpg?7457
/fashion-kids-fibre-light-tight-pop-socks-whitesizes-run-small-36584600.html,Kids Fibre Light Tight Pop Socks -White(SIZES RUN SMALL),,Tights,4,"₦ 2,199",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/00/648563/1.jpg?0895
/fashion-baby-boy-7-in-1-gift-set-socks-0-6months-64239139.html,Baby Boy 7 In 1 Gift Set Socks 0-6months,,Socks,,"₦ 1,998",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/93/193246/1.jpg?2219
/fashion-cars-baby-clothes-set-children-clothing-cars-12-kids-clothing-set-43456894.html,Cars Baby Clothes Set Children Clothing Cars-12 Kids Clothing Set,,Pajama Sets,,"₦ 2,429",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/49/865434/1.jpg?9063
/fashion-unisex-beautiful-birthday-t-shirts-no-4-45245951.html,Unisex Beautiful Birthday T-Shirts - No 4,,Tops,4,"₦ 4,099",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/15/954254/1.jpg?0056
/generic-comfortable-baby-curve-bouncer-65328129.html,Comfortable Baby Curve Bouncer,,Sleep Positioners,,"₦ 15,489",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/92/182356/1.jpg?0469
/generic-0-36-months-ergonomic-baby-carrier-multifunctional-babies-hipseat-breathable-toddler-backpack-portabebe-infant-sling-red-9075234.html,0-36 Months Ergonomic Baby Carrier Multifunctional Babies Hipseat Breathable Toddler Backpack Portabebe Infant Sling - Red,,Backpacks & Carriers,,"₦ 5,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/43/25709/1.jpg?0513
/mother-care-baby-cotton-wool-balls-60pcs-14506518.html,Mother Care Baby Cotton Wool Balls- 60pcs,Mother Care,Grooming & Healthcare Kits,,"₦ 2,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/81/560541/1.jpg?8536
/generic-new-born-baby-daiper-bag-travel-bed-and-change-station...-57929574.html,"New Born Baby Daiper Bag, Travel Bed And Change Station...",,Diaper Bags,,"₦ 9,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/47/592975/1.jpg?2386
/fashion-boys-fashion-sneakers-white-and-black-64721098.html,Boys Fashion Sneakers (white And Black),,Sneakers,,"₦ 6,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/89/012746/1.jpg?2488
/magic-bullet-baby-care-food-blender-and-processor-system-20-pieces-42068435.html,Magic Bullet Baby Care Food Blender And Processor System - 20 Pieces,Magic Bullet,Feeding,,"₦ 17,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/53/486024/1.jpg?3771
/generic-insulated-lunch-box-tote-bag-travel-52609730.html,Insulated Lunch Box Tote Bag Travel,,Lunch Bags,,"₦ 2,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/03/790625/1.jpg?5794
/generic-baby-infant-toddler-soft-sole-canvas-sneakers-first-walker-shoes-57086660.html,Baby Infant Toddler Soft Sole Canvas Sneakers First Walker Shoes,,Crawlers and First Walks,,"₦ 2,690",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/06/668075/1.jpg?6677
/generic-hot-water-bottle-green-60493414.html,Hot Water Bottle Green,,Pregnancy & Maternity,5,"₦ 3,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/41/439406/1.jpg?4751
/pampers-baby-dry-size-7-jumbo-pack-count-58-64833727.html,Pampers Baby-Dry Size 7 Jumbo Pack (Count - 58),Pampers,Disposable Diapers,4.5,"₦ 8,000 - ₦ 13,950",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/72/733846/1.jpg?7251
/h.o.e-style-vitamin-e-serum-skin-repair-60494777.html,H.O.E Style Vitamin E Serum (Skin Repair),H.O.E Style,Oils,,"₦ 6,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/77/749406/1.jpg?6554
/generic-fashion-hair-band-wrap-tie-elastic-headband-makeup-hair-band-59618578.html,Fashion Hair Band Wrap Tie Elastic Headband Makeup Hair Band,,Hair Accessories,,₦ 310,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/87/581695/1.jpg?0397
/aveeno-baby-daily-moisture-lotion-wash-shampoo-18oz-each.-44881791.html,Aveeno Baby Daily Moisture Lotion Wash & Shampoo 18oz Each.,Aveeno,Lotions,,"₦ 15,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/19/718844/1.jpg?5690
/generic-kids-massager-brush-soft-silicone-finger-toothbrush-baby-teeth-massager-63046642.html,Kids Massager Brush Soft Silicone Finger Toothbrush Baby Teeth Massager,,Outdoor Safety,,₦ 180,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/24/664036/1.jpg?7090
/generic-12-pieces-carton-character-stress-foam-ball-for-party-packs-medium-size-57935511.html,12 Pieces Carton Character  Stress/ Foam Ball For Party Packs (medium  Size),,Baby Products,4,"₦ 3,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/11/553975/1.jpg?0029
/generic-silicone-bibs-waterproof-baby-feeding-bibs-65605124.html, Silicone Bibs  - Waterproof  Baby Feeding Bibs,,Bibs & Burp Cloths,,"₦ 1,440",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/42/150656/1.jpg?5767
/lmv-baby-foldable-trend-yard-bed-cot-with-canopy-multicolor-59606774.html,Lmv Baby Foldable Trend Yard Bed Cot With Canopy (multicolor),Lmv,Crib Bedding,,"₦ 40,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/47/760695/1.jpg?1448
/fashion-new-born-4-in-1-baby-cap-with-rope-62587352.html,New Born 4 In 1 Baby Cap With Rope,,Gloves & Mittens,,"₦ 3,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/25/378526/1.jpg?1440
/pelerines-kids-superior-back-to-school-long-white-socks-3-in-1-pack-38557938.html,Pelerines Kids Superior Back To School Long White Socks 3 IN 1 PACK,Pelerines,Tights,5,"₦ 2,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/83/975583/1.jpg?7197
/generic-teddy-bear-brown-65544144.html,Teddy Bear - Brown ,,Bath Toys,,"₦ 3,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/44/144556/1.jpg?1050
