links,product_name,product_brand,product_type,product_rating,product_price,image_link
/generic-metal-automatic-cigarette-herb-roller-machine-box-with-storage-6677381.html,Metal Automatic Cigarette Herb Roller Machine Box With Storage,,Tobacco-Related Products,4.5,"₦ 6,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/18/37766/1.jpg?5019
/generic-satin-touch-sensor-windproof-electronic-ultrathin-encendedor-63005094.html,Satin Touch Sensor Windproof Electronic Ultrathin Encendedor,,Lighters,,"₦ 1,899",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/49/050036/1.jpg?1932
/distilled-bottled-water-eva-mpg1530005.html,Eva Distilled Bottled Water,Eva,Drinking Water,,"₦ 3,400",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/33/339226/1.jpg?3627
/herbsconnect-organic-dandelion-root-powder-100g-45629133.html,Herbsconnect Organic Dandelion Root Powder - 100g,Herbsconnect,Herbal,4,"₦ 4,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/33/192654/1.jpg?3922
/quaker-oats-500gx3-62950353.html,Quaker Oats 500g(x3),Quaker,Oatmeal,,"₦ 5,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/35/305926/1.jpg?5940
/generic-air-fresheners-automatic-perfume-dispenser-67888576.html,Air Fresheners Automatic Perfume Dispenser,,Spray,5,"₦ 4,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/67/588876/1.jpg?8512
/organic-india-tulsi-infusion-ashwaganda-tea-18-tea-bags-45025430.html,"Organic India Tulsi Infusion Ashwaganda Tea, 18 Tea Bags",Organic India,Tea,5,"₦ 6,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/03/452054/1.jpg?6730
/air-wick-aerosol-cedar-orange-anti-tobacco-air-freshener-300ml-59830443.html,Air wick Aerosol Cedar & Orange Anti-Tobacco Air Freshener - 300ml,Air wick,Spray,,₦ 950,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/34/403895/1.jpg?9132
/ensure-nutrition-drink-chocolate-vanilla-flavors-3-bottles-each-63988663.html,Ensure Nutrition Drink Chocolate + Vanilla Flavors - 3 Bottles Each,Ensure,Milk & Cream,5,"₦ 4,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/36/688936/1.jpg?8430
/herbsconnect-fenugreek-seeds-powder-50g-20415133.html,Herbsconnect Fenugreek Seeds Powder - 50g,Herbsconnect,Nuts & Seeds,3.8,₦ 945,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/33/151402/1.jpg?9156
/ids-instant-pepper-soup-spice-sachet-10grm-5-9684879.html,Ids Instant Pepper Soup Spice Sachet 10grm * 5,Ids Instant,Cooking Ingredients,,"₦ 1,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/97/84869/1.jpg?9515
/beauty-formulas-face-body-hair-remover-wax-strips-enriched-wt-aloe-36cnts-66789447.html,Beauty Formulas Face & Body Hair Remover Wax Strips Enriched Wt Aloe 36cnts,Beauty Formulas,Small Packs,,"₦ 3,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/74/498766/1.jpg?9407
/generic-10-pieces-container-set-with-easy-pour-lids-60496251.html,10-Pieces  Container Set With Easy Pour Lids,,Food Storage Containers,,"₦ 3,149",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/15/269406/1.jpg?9013
/lakewood-organic-pure-beet-with-organic-lemon-juice-32-fl-oz-46674466.html,,,Spirits & Liquors,,,
/nestle-milo-milo-hot-chocolate-refill-1kg-x-2.-59614686.html,Nestle Milo Milo Hot Chocolate Refill - 1kg X 2.,Nestle Milo,"Coffee, Tea & Cocoa",4.9,"₦ 3,850",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/68/641695/1.jpg?4129
/maggi-crayfish-tablet-fort-55961423.html,Maggi Crayfish Tablet Fort,Maggi,Cubes & Stocks,,"₦ 1,350",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/32/416955/1.jpg?4044
/persil-bio-washing-powder-family-pack-40-washes-57308430.html,Persil Bio Washing Powder-- Family Pack (40 Washes),Persil,Powder Detergent,5,"₦ 4,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/03/480375/1.jpg?2352
