links,product_name,product_brand,product_type,product_rating,product_price,image_link
/naughty-dog-the-last-of-us-part-2-ps4-62605329.html,,,PlayStation 4,,,
/sony-playstaton-ps4-fifa21-playstation-fifa-21-66468150.html,SONY PLAYSTATON Ps4 FIFA21- Playstation Fifa 21,SONY PLAYSTATON,PS4 Games,5,"₦ 21,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/05/186466/1.jpg?8236
/sony-ps4-dual-shock-wireless-controller-game-pad-66558654.html,Sony PS4 Dual Shock Wireless Controller Game Pad,Sony,Gamepads & Standard Controllers,4.3,"₦ 11,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/45/685566/1.jpg?4254
/sony-a-pair-2pcs-ps3-controller-pad-dualshock-3-wireless-controllers-for-official-playstation-3-red-blue-26790104.html,Sony A Pair: 2pcs PS3 Controller Pad - DualShock 3 Wireless Controllers For Official PlayStation 3- Red & Blue,Sony,PS3 Accessories,4,"₦ 7,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/40/109762/1.jpg?7381
/xbox-360-controller-pad-for-official-xbox-360-console-windows-white-microsoft-mpg174650.html,Microsoft Xbox 360 Controller Pad For Official Xbox 360 Console & Windows - White,Microsoft,Accessories,3.9,"₦ 4,440",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/88/165511/1.jpg?8937
/naughty-dog-ps4-last-of-us-remastered-plyastation-4-45410932.html,Naughty Dog PS4 Last Of Us Remastered Plyastation 4,Naughty Dog,PS4 Games,4.6,"₦ 8,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/23/901454/1.jpg?6817
/sony-god-of-war-playstation-4-12986193.html,Sony God Of War - Playstation 4,Sony,PS4 Games,4.5,"₦ 7,700",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/39/168921/1.jpg?2296
/sony-computer-entertainment-playstation-portable-model-1000-56080467.html,Sony Computer Entertainment Playstation Portable Model-1000,Sony Computer Entertainment,PSP Consoles,4.7,"₦ 20,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/76/408065/1.jpg?4263
/generic-gran-turismo-sport-ps4-gt-sport-ps4-18932272.html,Gran Turismo Sport PS4 - GT Sport PS4,,PS4 Games,4,"₦ 6,899",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/27/223981/1.jpg?5639
/playstation-4-game-spider-man-marvel-mpg221728.html,Marvel Playstation 4 Game Spider-Man,Marvel,PS4 Games,4.6,"₦ 9,600",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/18/752391/1.jpg?5176
