links,product_name,product_brand,product_type,product_rating,product_price,image_link
/fashion-men-double-sided-wear-jacket-40110479.html,Men Double Sided Wear Jacket,,Denim,4.4,"₦ 4,101 - ₦ 4,379",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/97/401104/1.jpg?4401
/fashion-ladies-wedge-shoe-silver-19235432.html,Ladies Wedge Shoe - Silver,,Wedges,4,"₦ 2,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/23/453291/1.jpg?2926
/fashion-black-white-ankara-fabric-style-sneakers-67030405.html,Black-White Ankara Fabric Style Sneakers,,Fashion Sneakers,,"₦ 4,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/50/403076/1.jpg?5737
/fashion-2-piece-mens-short-sleeve-t-shirt-shorts-set-red-39754403.html,2 Piece Men's Short Sleeve T-Shirt & Shorts Set - Red,,T-Shirts,3.4,"₦ 2,658",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/30/445793/1.jpg?3120
/fashion-bodhiatwomens-simple-8-shaped-cross-choker-statement-pendant-33175333.html,Bodhi@Women's Simple 8 Shaped Cross Choker Statement Pendant,,Necklaces,4,₦ 999,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/33/357133/1.jpg?5989
/skmei-quality-3-eyes-watch-movement-leather-mens-wrist-watches-44958215.html,Skmei Quality 3 Eyes Watch Movement Leather Men's Wrist Watches,Skmei,Leather Strap,4.4,"₦ 6,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/51/285944/1.jpg?8826
/fashion-summer-new-gold-thick-with-two-open-toe-slippers-sandals-56643602.html,Summer New Gold Thick With Two Open Toe Slippers Sandals,,Heeled Sandals,,"₦ 3,100",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/20/634665/1.jpg?6765
/fashion-grey-thick-joggers-47389982.html,Grey Thick Joggers,,Joggers,4,"₦ 4,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/28/998374/1.jpg?3306
/fashion-women-shiny-waterdrop-rhinestone-claw-hook-earrings-43013646.html,Women Shiny Waterdrop Rhinestone Claw Hook Earrings,,Earrings,4.2,"₦ 1,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/64/631034/1.jpg?3632
/fashion-hey-im-bored-round-neck-polo-t-shirt-yellow-58059584.html,HEY I'M BORED Round Neck Polo T Shirt  -YELLOW,,Polos,3,"₦ 2,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/48/595085/1.jpg?7648
/fashion-black-stripe-yellow-joggers-pant-62010167.html,Black Stripe Yellow Joggers Pant,,Joggers,2.7,"₦ 7,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/76/101026/1.jpg?0709
/defacto-boy-black-short-sleeve-polo-t-shirt-k1690a6-bk27-67809628.html,Defacto Boy Black Short Sleeve Polo T-Shirt K1690A6-BK27,Defacto,Polos,,"₦ 1,159",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/82/690876/1.jpg?1953
/fancy-finery-rita-black-sleeveless-tank-top-45380541.html,Fancy Finery Rita Black Sleeveless Tank Top,Fancy Finery,Blouses & Button-Down Shirts,3.7,"₦ 1,764",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/14/508354/1.jpg?5955
/fashion-mens-canvas-shoes-flat-heel-casual-shoes-for-men-58687814.html,Men's Canvas Shoes Flat Heel Casual Shoes For Men,,Casual,,"₦ 1,627 - ₦ 2,181",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/41/878685/1.jpg?4653
/danami-female-short-sleeve-hooded-t-shirt-pink-19068119.html,Danami Female Short Sleeve Hooded T-shirt- Pink,Danami,Knits & Tees,4.1,"₦ 2,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/91/186091/1.jpg?6864
/fashion-wig-short-hair-black-wig-63968072.html,Wig - Short Hair Black Wig,,Wigs,,"₦ 2,570",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/27/086936/1.jpg?2845
