links,product_name,product_brand,product_type,product_rating,product_price,image_link
/toyota-camry-20042006-car-android-stereo-radio-player-with-camera-generic-mpg1222357.html,Toyota Camry 2004 - 2006 Car Android Stereo Radio Player With Camera,,Car Video,,"₦ 59,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/43/886954/1.jpg?2202
/generic-car-dashboard-protection-spray-polish-3pcs-66024617.html,Car Dashboard Protection Spray Polish - 3pcs,,Plastic Care,,"₦ 4,389",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/71/642066/1.jpg?4945
/smk-5kva-48v-smk-hybrid-inverter-65766912.html,,,Audio & Video Accessories,,,
/generic-stainless-steel-8-holes-car-clutchbrake-throttlepedal-lock-anti-theft-41840617.html,Stainless Steel 8 Holes Car Clutch/Brake Throttle/Pedal Lock Anti-theft,,Car Safety & Security,,"₦ 3,240",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/71/604814/1.jpg?4656
/generic-premium-car-wash-sponge-scratch-free-ultra-soft-cleaning-64316197.html,"Premium Car Wash Sponge, Scratch Free-Ultra Soft Cleaning",,Cleaning Kits,,"₦ 2,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/79/161346/1.jpg?0138
/generic-3d-sandwich-style-slip-resistant-slams-car-steering-wheel-movement-cover-58216006.html,3D Sandwich Style Slip-resistant Slams Car Steering Wheel Movement Cover,,Steering Accessories,,"₦ 2,730",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/60/061285/1.jpg?7232
/generic-75w-aquarium-water-pump-submersible-fountain-air-fish-tank-pond-3000lh-us-plug-23864735.html,75W Aquarium Water Pump Submersible Fountain Air Fish Tank Pond 3000L/H US Plug,,Inflator and guages,5,"₦ 3,099",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/53/746832/1.jpg?8419
/generic-car-body-scratch-out-swirl-remover-45091082.html,Car Body Scratch Out & Swirl Remover,,Cleaners,1,"₦ 4,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/28/019054/1.jpg?4160
/generic-car-led-interiorfloor-decoration-atmosphere-light-wireless-control-47846868.html,Car LED Interior/floor Decoration Atmosphere Light Wireless Control,,Accessory Lights,3,"₦ 8,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/86/864874/1.jpg?8688
/generic-lcd-150mm-electronic-digital-vernier-caliper-24985664.html,LCD 150mm Electronic Digital Vernier Caliper,,Tools & Equipment,,"₦ 4,599",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/46/658942/1.jpg?0335
/screwdriver-set-and-pliers-generic-mpg257749.html,SCREWDRIVER SET AND PLIERS,,Tools & Equipment,5,"₦ 12,400",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/71/353482/1.jpg?3877
/generic-car-foot-mat5d-customized-leather-foot-mat-for-camry-42364731.html,Car Foot Mat/5D Customized Leather Foot Mat For Camry,,Floor Mats,,"₦ 31,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/13/746324/1.jpg?4135
/generic-for-mercedes-benz-2007-14-button-repair-decals-stickers-set-steering-ac-window-45300440.html,For Mercedes-Benz 2007-14 Button Repair Decals Stickers Set Steering A/C Window,,Full Car Covers,3,"₦ 2,208",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/04/400354/1.jpg?1740
/generic-90-degree-angled-extension-spacer-m18x1.5-universal-oxygen-sensor-67957061.html,90 Degree Angled Extension Spacer M18x1.5 Universal Oxygen Sensor,,Exhaust Coatings,,"₦ 2,380",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/16/075976/1.jpg?4851
/generic-uk-right-angle-90-degree-vertical-horizontal-laser-line-projection-square-uk-44178314.html,UK Right Angle 90 Degree Vertical Horizontal Laser Line Projection Square UK,,Tyre & Rim Accessories,,"₦ 2,624",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/41/387144/1.jpg?0624
/generic-car-battery-charger-12v24v-350w-jump-starter-power-bank-caravan-motorcycle-38998049.html,Car Battery Charger 12V/24V 350W Jump Starter Power Bank Caravan Motorcycle,,Electrical Appliances,,"₦ 23,632",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/94/089983/1.jpg?5459
/bridgestone-20560r16-12013267.html,Bridgestone 20560R16,Bridgestone,Tyre,,"₦ 47,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/76/231021/1.jpg?4498
/generic-obd2-ii-eobd-engine-diagnostic-scanner-launch-x431-cr3001-64774936.html,OBD2 II EOBD Engine Diagnostic Scanner LAUNCH X431 CR3001,,"Diagnostic, Testing & Measuring Tools",,"₦ 9,790",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/63/947746/1.jpg?6168
/generic-car-v310-obd2-auto-scanner-engine-code-reader-51748089.html,Car V310 OBD2 Auto Scanner Engine Code Reader,,"Diagnostic, Testing & Measuring Tools",,"₦ 6,690",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/98/084715/1.jpg?9765
/generic-12v-bluetooth-fm-mp3-audio-player-usb-car-radio-stereo-player-easy-install-black-25970775.html,12V Bluetooth FM MP3 Audio Player USB Car Radio Stereo Player Easy Install Black,,Car Audio,,"₦ 3,440",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/57/707952/1.jpg?9052
/generic-magnetic-phone-holderstans-62180230.html,Magnetic Phone Holder/stans,,Cell Phone Accessories,2,"₦ 1,701",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/03/208126/1.jpg?8452
/mercedes-benz-led-door-logo-projector-ghost-shadow-lights-for-4-doors-65273290.html,Mercedes Benz Led Door Logo Projector Ghost Shadow Lights (For 4 Doors),Mercedes Benz,Strobe Lights,5,"₦ 12,870 - ₦ 15,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/09/237256/1.jpg?6544
/generic-portable-car-vacuum-cleaner-strong-vaccum-cleaner-54471642.html,Portable Car Vacuum Cleaner Strong Vaccum Cleaner,,Tools & Equipment,5,"₦ 7,449",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/24/617445/1.jpg?1382
/generic-hgkj-19-automoble-car-engine-warehouse-cleaner-degreaser-66387707.html,HGKJ-19 Automoble Car Engine Warehouse Cleaner Degreaser,,Engine & Oil,,"₦ 3,450",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/70/778366/1.jpg?6172
/generic-universal-rear-windscreen-sunshade-for-all-toyotamodel-51217443.html,Universal Rear Windscreen Sunshade For All ToyotaModel,,Rear Window Sunshades,3,"₦ 5,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/34/471215/1.jpg?8359
/cover-car-foot-matfloorrugcarpet-5d-customized-leather-mat-3pcs-48408485.html,Cover Car Foot Mat/Floor/Rug/Carpet 5D Customized Leather Mat 3pcs,Cover,Custom Fit,2.5,"₦ 10,000 - ₦ 45,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/58/480484/1.jpg?1231
/generic-9-pcs-universal-car-seat-cover-front-rear-headrests-full-set-auto-seat-cover-45644276.html,9 Pcs Universal Car Seat Cover Front Rear Headrests Full Set Auto Seat Cover,,Universal Fit,,"₦ 4,523",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/67/244654/1.jpg?4476
/gs-half-dozen-dashboard-polish-48074320.html,Gs Half Dozen Dashboard Polish,Gs,Polishing & Rubbing Compounds,,"₦ 6,600",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/02/347084/1.jpg?5110
/generic-9-x-60-birds-eye-wood-grain-textured-vinyl-wrap-sticker-decal-sheet-film-car-w1303-w1303-62771600.html,"9"" X 60"" Birds Eye Wood Grain Textured Vinyl Wrap Sticker Decal Sheet Film Car [W1303]-W1303",,Stands,,"₦ 2,549",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/00/617726/1.jpg?8152
/honda-ghost-shadow-light-car-door-light-display-car-logo-brand-64355977.html,"Honda Ghost Shadow Light, Car Door Light, Display  Car Logo Brand",Honda,Car Safety & Security,5,"₦ 4,600",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/77/955346/1.jpg?9895
/generic-plastic-storage-cabinetdrawer-for-kids-multicolor-66709326.html,Plastic Storage Cabinet/drawer For Kids- Multicolor,,Apparel,,"₦ 6,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/62/390766/1.jpg?0043
/generic-comprime-super-fort-serum-38414240.html,Comprime Super Fort Serum,,Paints & Primers,3,"₦ 6,650",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/04/241483/1.jpg?5681
/universal-car-holder-windshield-dash-suction-cup-mount-stand-for-cell-phone-gps-generic-mpg1213955.html,Universal Car Holder Windshield Dash Suction Cup Mount Stand For Cell Phone GPS,,Car Video,3.4,"₦ 3,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/93/403454/1.jpg?7605
