links,product_name,product_brand,product_type,product_rating,product_price,image_link
/care-for-kids-shampooleave-in-conditionerdetangler-set-cantu-mpg1432717.html,"Cantu Care For Kids Shampoo+Leave-in Conditioner+Detangler ""Set""",Cantu,Shampoo and Conditioner,4.4,"₦ 9,700",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/33/374036/1.jpg?7995
/pretty-cowry-aloe-vera-soothingmoisturizing-sunburn-repair-gel-64730031.html,Pretty Cowry Aloe Vera Soothing/Moisturizing Sunburn Repair Gel,Pretty Cowry,Face,,"₦ 2,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/13/003746/1.jpg?8388
/grow-inches-karkar-oil-200ml-for-natural-hair-care-chebe-oil-29452902.html,,,Hair Care,,,
/o-two-o-30ml-invisible-cove-foundation-41653037.html,O Two O 30ml INVISIBLE COVE FOUNDATION,O Two O,Face Primer,,₦ 986,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/73/035614/1.jpg?0009
/oudi-eau-de-perfume-100ml-with-free-gift-inside-oudihong-mpg209766.html,Ard Alzaafran Oudi  Eau De Perfume For Men 100ml With Free Gift Inside,Ard Alzaafran,Eau de Parfum,4.4,"₦ 4,450",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/79/460522/1.jpg?1750
/fiesta-strawberry-condom-x-5-packs-15-counts.-59607481.html,Fiesta Strawberry Condom X 5 Packs {15 Counts}.,Fiesta,Condoms,4,"₦ 1,515",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/18/470695/1.jpg?5070
/hair-wonder-solution-cream-fast-hair-growth-cream-el-glittas-mpg1187285.html,El Glittas Hair Wonder Solution Cream -Fast Hair Growth Cream,El Glittas,Hair & Scalp Treatments,4.2,"₦ 1,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/25/437454/1.jpg?3926
/generic-lipstick-vibrator-black-17257338.html,Lipstick Vibrator - Black,,Dildos,3.8,"₦ 1,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/83/375271/1.jpg?8253
/vitamin-e-1000iu-100-softgels-puritans-pride-mpg1255893.html,Puritan'S Pride VITAMIN E 1000IU 100 Softgels,Puritan'S Pride,Vitamin E,4,"₦ 6,210",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/93/304595/1.jpg?5585
/fashion-curly-wig-with-closure-natural-colour-56807687.html,Curly Wig With Closure Natural Colour,,Wigs,2.5,"₦ 10,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/78/670865/1.jpg?8490
/towg-organic-ashwagandha-powder-100g-54753264.html,TOWG Organic Ashwagandha Powder 100g,TOWG,Herbal Supplements,4.8,"₦ 3,240",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/46/235745/1.jpg?2492
/natural-fiber-eyebrow-gel-eyebrow-thicken-extension-cream-o-two-o-mpg1198028.html,O Two O Natural Fiber Eyebrow Gel Eyebrow Thicken Extension Cream,O Two O,Mascara,3.3,₦ 903,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/33/035614/1.jpg?5955
/generic-pro-15pcs-makeup-brushes-set-cosmetic-beauty-tool-kit-45028668.html,Pro 15Pcs Makeup Brushes Set Cosmetic Beauty Tool Kit,,Makeup Brushes & Tools,,"₦ 1,690",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/86/682054/1.jpg?2447
/generic-3-styles-eyebrows-drawing-guide-67024891.html,3 Styles Eyebrows Drawing Guide,,Eyebrow Makeup,,₦ 800,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/19/842076/1.jpg?0779
/dr.-rashel-vitamin-c-eye-serum-30ml-dr.-rashel-mpg1492424.html,Dr. Rashel Vitamin C Eye Serum 30ml,Dr. Rashel,Serums,3,"₦ 2,390",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/21/571146/1.jpg?1264
/fashion-adjustable-full-hair-afro-bun-63922890.html,Adjustable Full Hair Afro Bun,,Hair & Scalp Treatments,,"₦ 1,700",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/09/822936/1.jpg?2287
/nivea-creme-tin-150ml-pack-of-2-44397401.html,Nivea Crème Tin - 150ml (Pack Of 2),Nivea,Moisturizers & Body Lotions,3.6,"₦ 2,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/10/479344/1.jpg?6098
/max-man-maxman-sex-pills-for-men-45480629.html,Max Man Maxman Sex Pills For Men,Max Man,Pumps & Enlargers,1.8,"₦ 2,250",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/92/608454/1.jpg?4344
/c247-natura-ceuticals-30-capsules-box-alliance-in-motion-global-mpg1195996.html,Alliance In Motion Global C24/7 Natura-ceuticals - 30 Capsules / Box,Alliance In Motion Global,Herbal Supplements,4,"₦ 6,210",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/78/871253/1.jpg?7132
/havan-naturals-easy-to-be-a-man-coffee-sex-coffee-44338130.html,HAVAN NATURALS EASY TO BE A MAN COFFEE (SEX COFFEE),HAVAN NATURALS,Sexual Enhancers,4,"₦ 4,050",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/03/183344/1.jpg?6597
/professional-clipper-full-barbing-accessories-after-shave-chaoba-mpg209187.html,Chaoba Professional Clipper + Full Barbing Accessories + After Shave,Chaoba,Hair Clippers & Shavers,4.4,"₦ 5,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/95/011165/1.jpg?7837
/derma-roller-micro-needle-skin-multi-1.0mm.-45464137.html,Derma Roller Micro Needle Skin Multi 1.0mm.,Derma Roller,Face,4.7,"₦ 3,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/73/146454/1.jpg?9470
/beauty-formulas-new-skin-glycolic-facial-exfoliator-100ml-cleanser-150ml-63874587.html,Beauty Formulas New Skin Glycolic Facial Exfoliator 100ml & Cleanser 150ml,Beauty Formulas,"Exfoliators, Polishes & Scrubs",4,"₦ 3,650",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/78/547836/1.jpg?0109
/generic-african-real-human-dildo-soft-like-the-real-thing-43276530.html,African Real Human Dildo-soft Like The Real Thing,,Dildos,4.3,"₦ 4,100",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/03/567234/1.jpg?9069
/generic-reading-glassses-retro-round-frame-eyeglasses-42274224.html,Reading Glassses Retro Round Frame Eyeglasses,,Reading Glasses,4.5,₦ 489,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/42/247224/1.jpg?6233
/eternity-eau-de-toilette-for-men-100ml-calvin-klein-mpg132861.html,Calvin Klein Eternity For Men 100ml EDT,Calvin Klein,Men's,4.3,"₦ 18,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/92/73385/1.jpg?9704
/beard-grooming-kit-100-beard-balm-beard-oil-beard-growth-mpg1508324.html,"Pie Beard Grooming Kit- 100% Beard Balm, & Beard Oil",Pie,Beard Conditioners & Oils,4.1,"₦ 2,700",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/78/679906/1.jpg?9430
/mega-growth-deep-conditioner-250g-mega-growth-mpg284411.html,Mega Growth Deep Conditioner 250g,Mega Growth,Hair & Scalp Treatments,4.3,₦ 750,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/07/250012/1.jpg?1694
/fashion-one-time-cream-stick-temporary-hair-dye-61983230.html,One Time Cream Stick Temporary Hair Dye,,Hair Coloring Products,,"₦ 1,700",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/03/238916/1.jpg?1958
/carex-alcohol-hand-sanitizer-400ml-62279810.html,Carex ALCOHOL HAND SANITIZER-400ML,Carex,Hand Sanitizers,4.5,₦ 800,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/01/897226/1.jpg?0413
/hummer-code-perfume-for-men-free-rollon-for-men-100ml-59626930.html,Hummer CODE PERFUME FOR MEN + FREE ROLLON FOR MEN- 100ML,Hummer,Solid Perfumes,4,"₦ 2,700",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/03/962695/1.jpg?0727
/lilo-rechargeable-wand-vibrator-sex-toy-66845277.html,,,Sex Toys,,,
/noble-ladies-crochet-afro-kinky-bulk-hair-34870386.html,Noble Ladies Crochet Afro Kinky Bulk Hair,Noble,Hair Extensions & Hair Pieces,4.3,"₦ 1,850",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/68/307843/1.jpg?7987
/generic-esogoal-electric-vacuum-suction-blackhead-facial-pore-clean-66564649.html,EsoGoal Electric Vacuum Suction Blackhead Facial Pore Clean,,Blackhead & Blemish Removers,,"₦ 2,020",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/94/646566/1.jpg?0426
/generic-dolphin-mini-vibrator-sex-toy-clitoris-massager-stimulation-65992746.html,"Dolphin Mini Vibrator Sex Toy, Clitoris Massager Stimulation",,Vibrators,,"₦ 2,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/64/729956/1.jpg?5766
/vitamin-c-immune-booster-100-tablets-3-pieces-emzor-mpg1473668.html,Emzor Vitamin C- Immune Booster- 100 Tablets X3 Pieces +free Nose Mask (single),Emzor,Vitamin C,5,"₦ 2,099",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/01/023095/1.jpg?1369
/so-white-lait-skin-perfector-set-lotion.-cream.-soap-fair-white-mpg1215310.html,Fair & White So White Lait Skin Perfector - Set (Lotion. Cream. Soap),Fair & White,Body,,"₦ 12,350",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/50/175264/1.jpg?0500
/dove-essential-body-lotion-400ml-66446943.html,Dove Essential Body Lotion 400ml,Dove,Lotions,,"₦ 1,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/34/964466/1.jpg?1641
