links,product_name,product_brand,product_type,product_rating,product_price,image_link
/ucom-usb-wire-joystick-game-pad-for-pc-laptop-desktop-61954535.html,UCOM USB Wire Joystick Game Pad For PC Laptop Desktop,UCOM,Computer Headsets,,"₦ 2,700",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/53/545916/1.jpg?2557
/hp-100-genuine-original-5ghz-wireless-mouse-65969599.html,Hp 100% Genuine Original 5GHZ  Wireless Mouse,Hp,Mice,,"₦ 2,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/99/596956/1.jpg?9741
/hp-pavilion-15-intel-core-i7-touchscreen-backlit-keyboard-12gb-ram1tb-hdd15.6-wins-10-67509405.html,"Hp Pavilion 15 Intel Core I7 Touchscreen Backlit Keyboard (12GB RAM,1TB HDD)15.6"" Wins 10",Hp,Laptops,,"₦ 420,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/50/490576/1.jpg?3853
/generic-mlt-d108s-cartridge-for-ml-1640-1641-2240-2241-printers-45336125.html,MLT-D108S Cartridge For  ML-1640 1641 2240 2241 Printers,,Printer Ink & Toner,,"₦ 15,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/52/163354/1.jpg?1836
/generic-gamesir-f1-gamepad-game-controller-phone-analog-joystick-grip-for-all-android-ios-smartphone-playing-pubg-like-fps-games-58754618.html,"Gamesir F1 Gamepad Game Controller Phone Analog Joystick Grip For All Android & IOS SmartPhone Playing PUBG-Like, FPS Games",,Gamepads & Standard Controllers,4,₦ 820,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/81/645785/1.jpg?1746
/generic-soft-sleeve-bag-case-briefcase-handlebag-pouch-for-14-inch-64561243.html,Soft Sleeve Bag Case Briefcase Handlebag Pouch For 14-inch,,"Bags, Cases & Sleeves",,"₦ 1,896",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/34/216546/1.jpg?5094
/western-digital-hard-drive-external-case-hdd-enclosure-usb-3.0-34290228.html,Western Digital Hard Drive External Case HDD Enclosure USB 3.0,Western Digital,Computer Accessories,,"₦ 3,850",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/82/209243/1.jpg?7234
/canon-pixma-ts704-wireless-photo-cd-id-card-and-a4-paper-printer-63040424.html,"Canon Pixma TS704 Wireless Photo, CD, ID Card And A4 Paper Printer",Canon,Inkjet Printers,,"₦ 135,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/42/404036/1.jpg?4587
/generic-african-ladies-branded-mouse-pad-61858464.html,African Ladies Branded Mouse Pad,,Mouse Pads,4.3,"₦ 3,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/46/485816/1.jpg?5349
/imageclass-lbp611cn-color-laserjet-printer-canon-mpg1238143.html,Canon ImageCLASS LBP611Cn Color Laserjet Printer,Canon,Laser Printers,1,"₦ 89,990",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/02/419995/1.jpg?0907
