links,product_name,product_brand,product_type,product_rating,product_price,image_link
/chicco-multi-function-mum-back-pack-diapers-bag-chicco-mpg1422492.html,Chicco Multi-Function Mum- Back Pack Diapers Bag,Chicco,Diaper Bags,3.7,"₦ 7,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/91/702775/1.jpg?7853
/tino-babyland-tino-baby-car-seat-blackred-64147763.html,Tino Babyland Tino Baby Car Seat Black/red,Tino Babyland,Infant,5,"₦ 19,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/36/774146/1.jpg?3048
/antiseptic-dusting-powder-100g-agnesia-mpg1240231.html,Agnesia Antiseptic Dusting Powder 100g,Agnesia,Powders,,"₦ 1,225",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/89/677855/1.jpg?8153
/kids-teens-easy-fair-kids-lotion-300ml-44347212.html,Kids & Teens Easy Fair Kids Lotion - 300ML,Kids & Teens,Lotions,,"₦ 2,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/21/274344/1.jpg?3147
/talking-tom-kids-generic-mpg261189.html,Talking Tom Kids,,Music & Sound,5,"₦ 3,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/39/216062/1.jpg?0906
/fashion-baby-girl-new-born-fancy-sleeve-gown-pink-39054575.html,Baby Girl New Born Fancy Sleeve Gown - Pink,,Dresses,,"₦ 6,480",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/57/545093/1.jpg?9241
/generic-large-bean-bag-chairs-sofa-cover-indoor-lounger-home-decor-45382256.html,Large Bean Bag Chairs Sofa Cover Indoor Lounger Home Decor,,Seat Covers,,"₦ 6,695",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/65/228354/1.jpg?7216
/generic-bed-and-bag-baby-diapers-bag-with-mosquito-net-66710661.html,Bed And Bag  Baby Diapers Bag With Mosquito Net,,Diaper Bags,4,"₦ 8,940",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/16/601766/1.jpg?6333
/generic-6pcs-washable-reusable-soft-cotton-breast-pads-absorbent-breastfeeding-nursing-pad-53868171.html,6pcs Washable Reusable Soft Cotton Breast Pads Absorbent Breastfeeding Nursing Pad,,Breast Pump Accessories,,"₦ 1,721",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/17/186835/1.jpg?0420
/fashion-baby-boy-clothing-set-with-suspenders-61884801.html,Baby Boy Clothing Set With Suspenders,,Clothing Sets,,"₦ 7,299",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/10/848816/1.jpg?2570
/sannea-back-to-school-children-insulated-lunch-bag-35766558.html,Sannea Back To School Children Insulated Lunch Bag,Sannea,Lunch Bags,3.9,"₦ 4,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/85/566753/1.jpg?2631
/unique-baby-bathing-set-generic-mpg1220295.html,Unique Baby Bathing Set,,Bathing Tubs & Seats,,"₦ 22,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/23/908454/1.jpg?5667
/generic-comfortable-baby-safety-car-strap-on-seat-belt.-pink-and-black-27303473.html,Comfortable Baby Safety Car Strap On Seat Belt.- Pink And Black,,Car Seats,5,"₦ 8,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/37/430372/1.jpg?6589
/fashion-pesci-baby-ribbed-beanie-wool-hat-white-10947895.html,Pesci Baby Ribbed Beanie Wool Hat- White,,Gloves & Mittens,,"₦ 2,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/59/874901/1.jpg?5222
/fashion-set-of-baby-wears-multi-67609622.html,Set Of Baby Wears - Multi,,Clothing Sets,,"₦ 5,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/22/690676/1.jpg?5349
/fashion-toddler-baby-boy-clothes-t-shirtsdenim-pants-outfit-set-43603810.html,Toddler Baby Boy Clothes T-Shirts+Denim Pants Outfit Set,,Clothing Sets,,"₦ 4,440",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/01/830634/1.jpg?2290
/tommee-tippee-closer-to-nature-bottles-twin-pack-150ml5oz-58556383.html,"tommee tippee Closer To Nature Bottles, Twin Pack (150ml/5oz)",tommee tippee,Bottles,,"₦ 5,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/38/365585/1.jpg?4137
/generic-4-in1-mini-bell-eris-baby-rattleteether-46679611.html,4 In1 Mini Bell Eris Baby Rattle/teether,,Rattles,5,"₦ 3,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/11/697664/1.jpg?6037
/fashion-baby-girl-christening-gown-with-cap-pink-39115709.html,Baby Girl Christening Gown With Cap - Pink,,Christening,,"₦ 6,899 - ₦ 7,299",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/90/751193/1.jpg?2109
