links,product_name,product_brand,product_type,product_rating,product_price,image_link
/luvable-friends-baby-girl-caps-gift-set-of-5-multicolourdesign-45503625.html,Luvable Friends Baby Girl Caps Gift Set Of 5 Multicolour/Design,Luvable Friends,Hats & Caps,,"₦ 3,250",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/52/630554/1.jpg?2587
/barbie-career-doctor-doll-57720633.html,Barbie Career Doctor Doll,Barbie,Baby & Toddler Toys,,"₦ 9,090",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/33/602775/1.jpg?8409
/generic-baby-heart-beat-rate-monitor-pocket-fetal-doppler-lcd-probe-pregnancy-fetus-65219101.html,Baby Heart Beat Rate Monitor Pocket Fetal Doppler LCD Probe Pregnancy Fetus,,Monitors,,"₦ 7,837",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/10/191256/1.jpg?6003
/fashion-new-designs-amore-baby-wardrop-medium-size-64148542.html,New Designs Amore Baby Wardrop Medium Size,,Storage & Organizers,,"₦ 8,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/24/584146/1.jpg?8865
/aveeno-baby-calming-moisturizing-lotion-lavender-vanilla-18-oz-24289144.html,"Aveeno Baby Calming Moisturizing Lotion, Lavender & Vanilla -18 Oz",Aveeno,Lotions,,"₦ 8,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/44/198242/1.jpg?3136
/gisem-baby-clothing-dressgirls-wears-gown-35769680.html,"Gisem Baby Clothing, Dress,Girls Wears,  Gown",Gisem,Dresses,,"₦ 8,036",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/08/696753/1.jpg?1417
/kiabi-baby-unisex-bodysuitleggings-set-64150166.html,Kiabi Baby Unisex Bodysuit/Leggings Set,Kiabi,Clothing Sets,,"₦ 2,385 - ₦ 2,650",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/66/105146/1.jpg?8198
/fashion-baby-sandals-65872373.html,Baby Sandals,,Sandals,2,"₦ 3,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/37/327856/1.jpg?0226
/fashion-babylia-christening-dedication-party-wears-67507062.html,BabyLia Christening /dedication /party Wears,,Clothing Sets,,"₦ 5,899",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/26/070576/1.jpg?3316
/generic-baby-towel-gift-sets-3-in-1-cream-62022578.html,Baby Towel  Gift Sets  3 In 1 -  Cream,,Washcloths & Towels,5,"₦ 3,489",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/87/522026/1.jpg?7826
/generic-bed-and-bag-with-mosquito-net-48131798.html,Bed And Bag With Mosquito Net ,,Diaper Bags,1,"₦ 9,499",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/89/713184/1.jpg?4524
/generic-newborn-baby-hooded-wrap-blanket-sleeping-bag-pushchair-58022184.html,Newborn Baby Hooded Wrap Blanket Sleeping Bag Pushchair,,Portable Crib Mattresses,,"₦ 2,674",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/48/122085/1.jpg?7034
/brandili-single-jersey-butterfly-dress-pink-34521789.html,Brandili Single Jersey Butterfly Dress - Pink,Brandili,Dresses,4.5,"₦ 3,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/98/712543/1.jpg?7343
/fashion-cute-kids-blue-jeans-gown-with-silver-purse-67670225.html,Cute Kids Blue Jeans Gown With Silver Purse,,Dresses,,"₦ 7,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/52/207676/1.jpg?4010
/generic-baby-changing-pad-33277359.html,Baby Changing Pad,,Portable Changing Pads,3.8,"₦ 1,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/95/377233/1.jpg?8474
/generic-new-nursing-pillow-u-shaped-cuddle-baby-seat-chair-cushion-26093523.html,New Nursing Pillow U Shaped Cuddle Baby Seat Chair Cushion,,Pillows,4.1,"₦ 7,950",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/32/539062/1.jpg?6144
/fashion-boys-wranglerx-skinny-jeans-black-size-runs-small-67611712.html,Boys WranglerX Skinny Jeans- Black( Size Runs Small),,Jeans,,"₦ 4,790 - ₦ 4,990",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/21/711676/1.jpg?5890
/soft-smooth-cusson-baby-oil-keeps-baby-shinning-cussons-baby-mpg1433288.html,Cussons Baby Soft & Smooth Cusson Baby Oil - Keeps Baby Shinning,Cussons Baby,Oils,,"₦ 1,260 - ₦ 2,610",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/49/768075/1.jpg?6712
/fashion-jean-trouser-for-boys-64053376.html,Jean Trouser For Boys,,Bodysuits,4,"₦ 2,250",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/67/335046/1.jpg?6308
/generic-educational-activity-walker-4in1-66775674.html,,,Baby & Toddler Toys,,,
/fashion-new-born-baby-girl-booties-flat-shoes-6506075.html,New Born Baby Girl Booties Flat Shoes,,Shoes,5,"₦ 1,350",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/57/06056/1.jpg?1116
/payifang-5pcs-baby-girl-long-sleeve-bodysuits-onesies-62303433.html,Payifang 5pcs Baby Girl Long Sleeve Bodysuits Onesies,Payifang,Bodysuits,5,"₦ 5,850",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/33/430326/1.jpg?0803
/fashion-infant-baby-boy-summer-sandals-soft-cribprewalker-0-18m-31905407.html,Infant Baby Boy Summer Sandals Soft CribPrewalker 0-18M,,Sandals,4.5,"₦ 3,330",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/70/450913/1.jpg?4729
