links,product_name,product_brand,product_type,product_rating,product_price,image_link
/fashion-cindy-spring-curl-hair-ombre-dark-gold-free-gift-42677259.html,Cindy Spring Curl  Hair Ombre - Dark Gold + Free Gift,,Wigs & Accessories,3,"₦ 2,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/95/277624/1.jpg?7310
/royal-glow-coloured-ozone-soap-57561361.html,Royal Glow Coloured Ozone Soap,Royal Glow,Cleansers,4,"₦ 1,190",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/16/316575/1.jpg?9409
/long-hai-hemorrhoid-tea-for-pile-cure-59626981.html,Long Hai Hemorrhoid Tea (For Pile Cure),Long Hai,Apparel,,"₦ 1,590",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/18/962695/1.jpg?9867
/big-boy-penis-enlargementerection-delay-ejaculation-soap-for-men-x3-inside-a-park-touch-me-mpg310392.html,Touch Me Big Boy Penis Enlargement/Erection & Delay Ejaculation Soap For Men ( X3 Inside A Park),Touch Me,Soaps,3.3,"₦ 1,499",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/43/368772/1.jpg?9869
/generic-finishing-touch-rechargeable-hair-remover-menwomen-62281681.html,Finishing Touch Rechargeable Hair Remover- Men/Women,,"Epilators, Groomers & Trimmers",4,"₦ 4,450",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/18/618226/1.jpg?5594
/organic-maca-root-powder-100g-herbsconnect-mpg1200817.html,Herbsconnect Organic Maca Root Powder - 100g,Herbsconnect,Sexual Enhancers,3.8,"₦ 3,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/99/416433/1.jpg?0227
/vicks-vaporub-effective-cold-relief-66331565.html,Vicks VapoRub Effective Cold Relief,Vicks,Rubs & Ointments,5,"₦ 3,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/56/513366/1.jpg?9911
/organic-lightening-black-soap-avila-mpg307538.html,Avila Organic Lightening Black Soap,Avila,Soaps,4,"₦ 1,895",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/04/601513/1.jpg?7110
/generic-super-afro-hair-full-wig-34563653.html,Super Afro Hair Full Wig,,Wigs,4.8,"₦ 2,880",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/35/636543/1.jpg?0018
/generic-eyebrow-template-diy-56723288.html,Eyebrow Template DIY,,Eyes,,₦ 900,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/88/232765/1.jpg?3728
/fashion-bouncy-curls-hair-4bundles-col.1b-24754990.html,Bouncy Curls Hair - 4Bundles- COL.1b,,Hairpieces,,"₦ 3,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/09/945742/1.jpg?9685
/generic-reflexology-foot-massager-slippers-acupressure-acupuncture.-49430120.html,Reflexology Foot Massager Slippers Acupressure Acupuncture.,,Foot Massagers,4.8,"₦ 5,499 - ₦ 5,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/02/103494/1.jpg?2160
/wig-dancing-wave-wig-with-closure-fashion-mpg335556.html,Wig - Dancing Wave Wig With Closure,,Wigs,3.8,"₦ 4,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/45/281064/1.jpg?2867
/max-man-men-natural-herbal-big-penis-cream-45627669.html,Max Man Men Natural Herbal Big Penis Cream,Max Man,Pumps & Enlargers,4,"₦ 2,250",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/96/672654/1.jpg?1464
/glutathione-pills-1500000mg-and-acorbic-vitamin-c-1000mg-glutathione-mpg103537.html,Glutathione Pills 1500000mg & Acorbic Vitamin C - 1000mg,Glutathione,Vitamins & Dietary Supplements,3.9,"₦ 7,982",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/82/426752/1.jpg?8501
/generic-baby-curl-ponytail-with-drawstring-47872631.html,Baby Curl Ponytail With Drawstring,,Wigs,4.5,"₦ 2,879",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/13/627874/1.jpg?4411
/generic-blood-glucose-monitor-glucometer-blood-sugar-diabetes-tester-kit-50-test-strips-lancets-needles-65311880.html,Blood Glucose Monitor Glucometer Blood Sugar Diabetes Tester Kit + 50 Test Strips Lancets Needles,,Blood Glucose Monitors,5,"₦ 6,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/08/811356/1.jpg?6066
/hemani-lavender-oil-30ml-58960252.html,Hemani Lavender Oil 30ml,Hemani,Hair Regrowth Treatments,4.7,"₦ 1,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/25/206985/1.jpg?7308
/natural-lip-care-set-lip-scrub-lip-balm-avila-mpg1515979.html,"Avila Natural Lip Care Set, Lip Scrub & Lip Balm",Avila,Lips,,"₦ 3,330",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/25/168846/1.jpg?4358
/the-ordinary-glycolic-acid-7-toning-solution-240ml.-66884150.html,The Ordinary Glycolic Acid 7% Toning Solution (240ml).,The Ordinary,Face,,"₦ 6,400",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/05/148866/1.jpg?0808
/generic-firstlady-remi-hair-straight-wig-67716259.html,Firstlady Remi Hair Straight - Wig,,Wigs,,"₦ 4,399",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/95/261776/1.jpg?1494
/anti-hair-loss-7days-oil-treatment-hair-growth-essence-clothes-of-skin-mpg1238080.html,Clothes Of Skin Anti Hair Loss 7days Oil Treatment Hair Growth Essence,Clothes Of Skin,Hair & Scalp Care,3.6,"₦ 1,560",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/33/406995/1.jpg?5210
/vimax-capsule-for-penis-enlargement-vimax-men-46309152.html,Vimax Capsule For Penis Enlargement - Vimax  Men,Vimax,Pumps & Enlargers,5,"₦ 4,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/25/190364/1.jpg?5965
/kojic-acid-soap-kojie-san-3in1-bars-skin-lightening-soap-48521832.html,Kojic Acid Soap Kojie San 3in1 Bars Skin Lightening Soap,Kojic Acid Soap,Body,4.6,"₦ 2,790",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/23/812584/1.jpg?1110
/bio-aqua-bioaqua-acne-pimples-spot-treatment-cream-30ml-40375816.html,"Bio Aqua Bioaqua- Acne, Pimples & Spot Treatment Cream- 30ml",Bio Aqua,Treatments & Masks,4,"₦ 1,283",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/61/857304/1.jpg?6645
/complete-vitamin-c-face-set-face-cream-eye-serum-face-serum-facial-cleanser-dr.-rashel-mpg1433759.html,"Dr. Rashel Complete Vitamin C Face Set - Face Cream, Eye Serum, Face Serum, & Facial Cleanser..",Dr. Rashel,Sets & Kits,4.6,"₦ 8,510",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/17/213875/1.jpg?6641
