links,product_name,product_brand,product_type,product_rating,product_price,image_link
/designer-face-cap-black-fashion-mpg313720.html,Designer Face Cap Black,,Hats & Caps,3.7,"₦ 2,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/44/776061/1.jpg?3630
/varrati-mens-dress-shoes-italian-leather-shoes-black-43139268.html,Varrati Mens Dress Shoes Italian Leather Shoes Black,Varrati,Formal Shoes,4.3,"₦ 5,180 - ₦ 5,225",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/86/293134/1.jpg?0402
/kingskartel-dotted-palazo-sandals-42076510.html,Kingskartel Dotted Palazo Sandals,Kingskartel,Sandals,4.2,"₦ 4,050",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/01/567024/1.jpg?9430
/4-in-1-mens-underwear-boxer-cotton-underwear-fashion-mpg1236193.html,,,Underwear,,,
/fashion-men-shoes-mesh-men-lightweight-walking-sneakers-blackgrey-44065607.html,Men Shoes Mesh Men Lightweight Walking Sneakers-Black/Grey,,Fashion Sneakers,4.6,"₦ 1,931",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/70/656044/1.jpg?0286
/mens-simple-cross-slippers-brown-cornel-mpg1237618.html,Cornel Men's Simple Cross Slippers - Brown,Cornel,Slippers,4,"₦ 2,700 - ₦ 3,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/83/731554/1.jpg?0311
/fashion-j-smart-unisex-classic-sneakers-grey-65686764.html,"J Smart Unisex Classic Sneakers-Grey,, ",,Fashion Sneakers,4.7,"₦ 5,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/46/768656/1.jpg?9517
/fashion-red-long-sleeve-elegant-bodycon-midi-dress-45385371.html,Red Long Sleeve Elegant Bodycon Midi Dress,,Dresses,3.8,"₦ 4,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/17/358354/1.jpg?9155
/fashion-cuban-link-chain-with-leaf-pendant-silver-63490485.html,Cuban Link Chain With Leaf Pendant Silver,,Chains,4.5,"₦ 2,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/58/409436/1.jpg?5772
/fashion-new-fashion-bright-leather-business-mens-shoes-black-64751719.html,New Fashion Bright Leather Business Men's Shoes-Black,,Footwear,,"₦ 3,480",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/91/715746/1.jpg?1846
/defacto-man-purple-slim-fit-polo-t-shirt-m7777az-pr374-67809561.html,Defacto Man Purple Slim Fit Polo T-Shirt M7777AZ-PR374,Defacto,Polos,,"₦ 1,932",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/16/590876/1.jpg?1868
/defacto-boy-white-athlete-s3203a6-wt34-67809577.html,,,Tops & Tees,,,
