links,product_name,product_brand,product_type,product_rating,product_price,image_link
/minecraft-ps3-sony-mpg265952.html,Sony MINECRAFT Ps3,Sony,PS3 Games,3.5,"₦ 3,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/14/932522/1.jpg?0264
/sony-playstation-ps4-hdr-1tb-slim-console-jet-black-cuh-2215b-66369668.html,Sony PlayStation PS4 HDR 1TB Slim Console - Jet Black CUH-2215B,Sony,PS4 Consoles,,"₦ 156,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/86/696366/1.jpg?4687
/generic-nintendo-switch-bag-case-protective-pouch-64694974.html,Nintendo Switch Bag Case Protective Pouch,,Cases,,"₦ 4,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/47/949646/1.jpg?3571
/sony-sony-slim-ps2-console-with-extra-pad-memory-card-and-7-game-cds-55874583.html,"Sony Sony Slim PS2 Console With Extra Pad, Memory Card And 7 Game Cds",Sony,Consoles,,"₦ 32,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/38/547855/1.jpg?1794
/fast-and-furious-cross-roads-ps4-bandai-namco-mpg1543156.html,Bandai Namco Fast And Furious Cross Roads PS4,Bandai Namco,PS4 Games,,"₦ 19,499",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/69/375746/1.jpg?4411
/generic-mouth-guard-for-braces-for-sports-65624138.html,,,"Faceplates, Protectors & Skins",,,
/sony-ps4-500gb-slim-console-fifa-21-extra-pad-66947003.html,Sony PS4 500GB Slim Console+ Fifa 21 + Extra Pad,Sony,PS4 Consoles,,"₦ 199,450",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/30/074966/1.jpg?5010
/activision-call-of-duty-4-modern-warfare-remastered-pc-game-66369747.html,,,PC Gaming,,,
/sony-computer-entertainment-ps4-game-pes2020-49706309.html,Sony Computer Entertainment Ps4 Game Pes2020,Sony Computer Entertainment,PS4 Games,5,"₦ 9,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/90/360794/1.jpg?1846
/xbox-one-wireless-controller-microsoft-mpg69519.html,Microsoft XBox One Wireless Controller,Microsoft,Accessories,,"₦ 17,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/94/381423/1.jpg?2472
/sony-computer-entertainment-playstation-portable-1000-series-white-66771446.html,Sony Computer Entertainment Playstation Portable-1000 Series ( White ),Sony Computer Entertainment,PSP Consoles,,"₦ 23,850",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/64/417766/1.jpg?5241
/capcom-street-fighter-v-champion-edition-playstation-4-46180043.html,Capcom Street Fighter V Champion Edition - PlayStation 4,Capcom,PS4 Games,,"₦ 16,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/34/008164/1.jpg?8332
/wb-games-ps4-hitman-2-playstation-4-45410933.html,WB Games PS4 Hitman 2 Playstation 4,WB Games,PS4 Consoles,,"₦ 9,390",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/33/901454/1.jpg?6817
/sony-ps2-slim-console-latest-edition-plus-2-controller-40955274.html,Sony PS2 Slim Console - Latest Edition- Plus 2 Controller,Sony,Consoles,4.5,"₦ 26,499",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/47/255904/1.jpg?8288
/generic-sup-game-box-retro-handheld-with-400-classic-games-red-63048825.html,Sup Game Box Retro Handheld With 400 Classic Games - Red,,Consoles,4.3,"₦ 7,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/52/884036/1.jpg?1074
/xbox-one-play-charger-kit-microsoft-mpg105557.html,Microsoft Xbox One Play & Charger Kit,Microsoft,Accessories,,"₦ 5,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/66/808613/1.jpg?4068
/generic-or-100-240v-adapter-power-supply-charger-for-x-box-one-with-led-indicator-light-black-uk-plug-19013155.html,OR 100-240V Adapter Power Supply Charger For X-BOX ONE With LED Indicator Light-black-UK Plug,,Accessories,,"₦ 2,690",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/55/131091/1.jpg?5873
/playstation-crash-bandicoot-n.-sane-trilogy-playstation-4-ps4-33363180.html,Playstation Crash Bandicoot N. Sane Trilogy - Playstation 4 PS4,Playstation,PS4 Consoles,,"₦ 15,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/08/136333/1.jpg?4387
/generic-sony-ps4-controller-vibration-gamepad-for-playstation-64235324.html,Sony PS4 Controller  Vibration Gamepad For Playstation,,Gamepads & Standard Controllers,,"₦ 6,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/42/353246/1.jpg?2629
/nintendo-switch-hand-held-console-66443999.html,Nintendo Switch Hand Held Console,Nintendo,NS Consoles,5,"₦ 180,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/99/934466/1.jpg?8139
/sony-call-of-duty-infinite-warfare-standard-edition-12044385.html,Sony Call Of Duty-Infinite Warfare Standard Edition,Sony,PS4 Games,,"₦ 7,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/58/344021/1.jpg?5762
/generic-usb-wired-joypad-gamepad-gaming-controller-joystick-game-pad-for-xbox-slim-360-for-pc-gamer-android-smart-tv-box-new-fcshop-27621962.html,USB Wired Joypad Gamepad Gaming Controller Joystick Game Pad For Xbox Slim 360 For PC Gamer Android Smart TV Box New FCSHOP,,Accessories,,"₦ 3,453",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/26/912672/1.jpg?5547
/ps4-gta-v-rockstar-games-mpg8775.html,Sony GTA V - PS4,Sony,PS4 Games,4.8,"₦ 10,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/38/368701/1.jpg?0414
/sony-interactive-entertainment-psn-gift-card-3-month-membership-for-us-accounts-62028972.html,Sony Interactive Entertainment PSN Gift Card 3 Month Membership For (US) Accounts,Sony Interactive Entertainment,Currency & Subscription Cards,,"₦ 16,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/27/982026/1.jpg?3612
/for-ps4-controller-wireless-bluetooth-gamepad-controller-for-sony-playstation-4-for-dualshock-4-joystick-gamepad-for-ps-4-fcshop-generic-mpg773290.html,For PS4 Controller Wireless Bluetooth Gamepad Controller For Sony Playstation 4 For Dualshock 4 Joystick Gamepad For Ps 4 FCSHOP,,PS4 Controllers,,"₦ 11,275",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/73/964672/1.jpg?8654
/generic-8gb-4.3-16bit-2000-games-built-in-portable-handheld-video-console-player-gifts-57836180.html,8GB 4.3'' 16Bit 2000 Games Built-In Portable Handheld Video Console Player Gifts,,Consoles PS3,,"₦ 10,988",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/08/163875/1.jpg?8545
/konami-e-football-pes-21-ps4-65599122.html,Konami E FOOTBALL PES 21 PS4,Konami,PS4 Games,,"₦ 18,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/22/199556/1.jpg?1610
/bandai-namco-dragonball-xenoverse-2-ps4-25438305.html,Bandai Namco Dragonball Xenoverse 2 (PS4),Bandai Namco,PS4 Games,5,"₦ 14,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/50/383452/1.jpg?6418
/ps3-gta-v-rockstar-games-mpg176.html,Sony GTA V Ps3,Sony,PS3 Games,4.3,"₦ 4,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/67/166412/1.jpg?8503
