links,product_name,product_brand,product_type,product_rating,product_price,image_link
/generic-bluetooth-interface-auto-car-scanner-diagnostic-tool-for-android-and-ios-42715217.html,Bluetooth Interface Auto Car Scanner Diagnostic Tool For Android And IOS,,Alarm Systems,3.5,"₦ 1,983",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/71/251724/1.jpg?5973
/green-world-blueberry-eye-care-soft-gel-read-see-without-eye-glasses-42427186.html,Green World Blueberry Eye Care Soft Gel-Read & See Without Eye Glasses,Green World,Motor Oils,2,"₦ 6,600",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/68/172424/1.jpg?3471
/abro-dashboard-and-leather-spray-45093664.html,Abro Dashboard And Leather Spray,Abro,Cleaning Kits,,"₦ 3,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/46/639054/1.jpg?7137
/generic-unique-car-seat-massager-for-full-body-massager-driving-comfort.-64800558.html,Unique Car Seat Massager For Full Body Massager Driving Comfort.,,Seat Covers,,"₦ 12,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/85/500846/1.jpg?9447
/generic-12v-75ah-solite-battery-made-in-korea-55655379.html,12v 75ah Solite Battery Made In Korea,,Batteries,4.8,"₦ 28,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/97/355655/1.jpg?0281
/generic-electrical-mechanical-tools-box-trolley-186pcs-53150921.html,Electrical & Mechanical Tools Box Trolley-186PCS,,Tools & Equipment,,"₦ 43,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/12/905135/1.jpg?5623
/sony-car-speaker-ts-a6987-1500watts-60050245.html,Sony Car Speaker TS-A6987 1500watts,Sony,Surface-mounted Speakers,,"₦ 15,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/54/205006/1.jpg?6059
/toyota-5-pcs-universal-multi-color-toyota-foot-mat-63548957.html,Toyota 5 Pcs Universal Multi Color Toyota Foot Mat,Toyota,Universal Fit,4,"₦ 8,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/75/984536/1.jpg?3738
/generic-car-steering-wheel-and-pedal-lock-63728812.html,Car Steering Wheel And Pedal Lock,,Steering Wheels & Accessories,,"₦ 3,446",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/21/882736/1.jpg?8463
/metal-inner-hex-allen-key-ball-ended-wrench-set-9-pcs-silver-tone-generic-mpg232833.html,Metal Inner Hex Allen Key Wrench Set 9 PCS-Silver Tone,,Tools & Equipment,,"₦ 6,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/42/411193/1.jpg?2118
