links,product_name,product_brand,product_type,product_rating,product_price,image_link
/fashion-dont-quit-black-polo-t-shirt-round-neck-men-and-women-39720992.html,DON'T QUIT Black Polo T Shirt Round Neck --men And Women,,Polos,3.1,"₦ 2,399",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/29/902793/1.jpg?1119
/wlisth-mens-watches-waterproof-quartz-wristwatch-stainless-steel.-39560474.html,Wlisth Men's Watches Waterproof Quartz Wristwatch Stainless Steel.,Wlisth,Bracelet Strap,3.9,"₦ 4,899",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/47/406593/1.jpg?3473
/fashion-mens-beach-slippers-pu-flip-flops-daily-casual-shoes-white-51626258.html,Men's Beach Slippers PU Flip Flops Daily Casual Shoes-white,,Slippers,5,"₦ 2,420",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/85/262615/1.jpg?5377
/generic-casual-cool-men-watch-65349242.html,Casual Cool Men Watch,,Watches,2,"₦ 1,190",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/24/294356/1.jpg?5008
/fashion-2019-portable-women-handbag-brown-36516656.html,2019 Portable Women Handbag-Brown,,Cross-Body Bags,4.1,"₦ 2,124",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/65/661563/1.jpg?8273
/fashion-classy-formal-belted-dress-black-and-yellow-62316410.html,Classy Formal Belted Dress -Black And Yellow,,Dresses,4.4,"₦ 4,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/01/461326/1.jpg?6428
/fashion-women-jeans-blue-42054578.html,Women Jeans-Blue,,Jeans,3.4,"₦ 2,250",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/87/545024/1.jpg?5688
/casual-canvas-shoes-for-men-blue-fashion-mpg739785.html,Casual Canvas Shoes For Men - Blue,,Casual,4.8,"₦ 3,099",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/92/469653/1.jpg?7542
/fashion-ladies-digital-printing-fashionable-dress-high-waisted-elegant-cake-dress-64456634.html,Ladies Digital Printing Fashionable Dress High-waisted Elegant Cake Dress,,Casual Dresses,,"₦ 5,699",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/43/665446/1.jpg?4674
/fulaida-wrist-watches-women-luxury-quartz-watch-bracelet-gold-41317958.html,Fulaida Wrist Watches Women Luxury Quartz Watch Bracelet -Gold,Fulaida,Bracelet Strap,4,"₦ 1,355",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/85/971314/1.jpg?3920
