links,product_name,product_brand,product_type,product_rating,product_price,image_link
/fashion-new-age-gold-plated-necklace-on-gold-imaged-cross-pendant-45873077.html,New Age Gold Plated Necklace On Gold Imaged Cross Pendant,,Necklaces,4.5,"₦ 2,350",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/77/037854/1.jpg?3982
/fashion-2020-new-ladies-reflective-sneakers-white-66218287.html,2020 New Ladies Reflective Sneakers-white,,Fashion Sneakers,,"₦ 4,050",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/78/281266/1.jpg?5252
/smart-unisex-classic-sneakers-grey-fashion-mpg783771.html,Smart Unisex Classic Sneakers-Grey,,Fashion Sneakers,4.4,"₦ 4,215",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/38/082762/1.jpg?5207
/fashion-butterfly-anklet-bracelet-leg-chain-jewelry-64507347.html,Butterfly Anklet Bracelet Leg Chain Jewelry,,Anklets,4.8,"₦ 1,390",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/74/370546/1.jpg?2077
/fashion-men-luxury-stainless-steel-quartz-sport-silicone-49337759.html,,,Men's Watches,,,
/fashion-female-black-short-straight-hair-bob-head-wig-63873941.html,Female Black Short Straight Hair Bob Head Wig,,Wigs,5,"₦ 2,320",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/14/937836/1.jpg?7145
/fashion-navy-blue-wrap-midi-dress-62077614.html,Navy Blue Wrap Midi Dress,,Dresses,4.2,"₦ 5,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/41/677026/1.jpg?1937
/defacto-boy-orange-short-sleeve-t-shirt-s7547a6-og34-67809825.html,,,Tops & Tees,,,
/fashion-men-long-dress-shirts-high-quality-business-shirt-for-men-brown-64876616.html,Men Long Dress Shirts High Quality Business Shirt For Men Brown,,Dress Shirts,3.8,"₦ 4,100 - ₦ 5,100",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/61/667846/1.jpg?9888
/fashion-corporate-mens-design-long-sleeve-shirt-43305077.html,Corporate Men's Design Long Sleeve Shirt,,Dress Shirts,4.7,"₦ 2,805 - ₦ 2,975",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/77/050334/1.jpg?3795
/defacto-boy-yellow-short-sleeve-polo-t-shirt-m7552a6-yl352-67809668.html,Defacto Boy Yellow Short Sleeve Polo T-Shirt M7552A6-YL352,Defacto,Polos,5,"₦ 1,717",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/86/690876/1.jpg?1951
/mauton-mens-premium-cotton-plain-joggers-black-67213103.html,Mauton Men's Premium Cotton Plain Joggers- Black,Mauton,Joggers,,"₦ 4,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/30/131276/1.jpg?6859
/fashion-outdoor-air-cushion-shoes-mens-shoes-sports-shoes-39-45-42953424.html,Outdoor Air Cushion Shoes Men's Shoes Sports Shoes 39-45,,Fashion Sneakers,3.5,"₦ 2,928 - ₦ 3,467",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/42/435924/1.jpg?2232
/fashion-womens-breathable-fashion-running-shoes-59533789.html,Women's Breathable Fashion Running Shoes,,Fashion Sneakers,,"₦ 1,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/98/733595/1.jpg?9045
/fashion-men-outdoor-sneakers-casual-shoes-blackwhite-40568828.html,Men Outdoor Sneakers Casual Shoes-Black&White,,Fashion Sneakers,4.4,"₦ 2,601",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/82/886504/1.jpg?4305
/varrati-mens-italian-office-wedding-patent-leather-shoes-slip-on-size-41-46-66784906.html,Varrati Men's Italian Office Wedding Patent Leather Shoes Slip On Size 41-46,Varrati,Slip on,5,"₦ 5,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/60/948766/1.jpg?2582
/fashion-3-pieces-mens-suit-coat-with-suit-pant-set-grey-42292649.html,3 Pieces Men's Suit Coat With Suit Pant Set-Grey,,Suits,2,"₦ 7,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/94/629224/1.jpg?7138
/fashion-straight-jeans-high-quality-goods-32520472.html,Straight Jeans High-Quality Goods,,Jeans,3.5,"₦ 4,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/27/402523/1.jpg?6384
/fashion-woodyz-midi-bodycon-pencil-skirt-navy-blue-43653798.html,Woodyz Midi Bodycon Pencil Skirt - Navy Blue,,Skirts,3.8,"₦ 1,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/89/735634/1.jpg?7359
/jgetters-ladies-flat-croc-design-slippers-black-41195878.html,JGeTters Ladies Flat Croc Design Slippers - Black,JGeTters,Slippers,3.7,"₦ 2,799",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/87/859114/1.jpg?8915
/fashion-smart-presentable-sneakerscanvas-black-45694262.html,Smart  Presentable Sneakers/Canvas - Black,,Fashion Sneakers,4,"₦ 3,190 - ₦ 3,200",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/26/249654/1.jpg?2185
/fashion-sweet-heart-lingerie-for-ladies-6-in-1-34776593.html,SWEET-HEART LINGERIE FOR LADIES 6 IN 1,,Briefs,3.6,"₦ 2,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/39/567743/1.jpg?1240
/fashion-sexy-thong-panty-bow-lace-g-string-underwear-6-pack-43689703.html,Sexy Thong Panty Bow Lace G-string Underwear - 6 Pack,,Briefs,4.1,"₦ 1,900",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/30/798634/1.jpg?7031
/fashion-ellaa-trendy-tri-colour-free-dress-red-multicolour-44090665.html,Ellaa Trendy Tri-Colour Free Dress -Red Multicolour,,Dresses,3.9,"₦ 3,059",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/56/609044/1.jpg?9825
