links,product_name,product_brand,product_type,product_rating,product_price,image_link
/generic-yoga-mat-with-carrier-bag-purple-64869592.html,Yoga Mat With Carrier Bag- Purple,,Mats,,"₦ 4,410",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/29/596846/1.jpg?0684
/fashion-1pair-nylon-knee-pad-sports-training-knee-support-black-44063986.html,1Pair Nylon Knee Pad Sports Training Knee Support Black,,Accessories,4,"₦ 2,357",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/68/936044/1.jpg?4208
/foldable-hair-dryer-universal-hair-curlerstraightener-nova-mpg95869.html,Nova Foldable Hair Dryer & Universal Hair Curler/Straightener,Nova,Boys,3.8,"₦ 2,699",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/22/130102/1.jpg?8875
/generic-portable-600w-12v-amplifier-with-bluetooth-usb-2-mic-ports-radio-for-small-speakers-600-watts-66435617.html,"Portable 600w 12v Amplifier With Bluetooth, USB, 2 Mic Ports, Radio For Small Speakers - 600 Watts",,Accessories,,"₦ 12,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/71/653466/1.jpg?7003
/generic-pad-less-arm-sleeves-62097614.html,PAD-LESS ARM SLEEVES,,Clothing,4.3,"₦ 1,700",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/41/679026/1.jpg?4337
/pure-almond-oil-200ml-ktc-mpg81995.html,Ktc Pure Almond Oil - 200ml,Ktc,Jump Ropes,4.3,"₦ 1,440",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/36/77516/1.jpg?2415
/generic-sport-arm-band-phone-holder-black-65435924.html,Sport Arm BAND-PHONE HOLDER-black,,Running,,"₦ 2,396",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/42/953456/1.jpg?0806
/jones-wears-yellow-stripped-t-shirt-with-a-joggers-pant-pant-64382085.html,Jones Wears Yellow Stripped T-Shirt With A Joggers Pant (Pant),Jones Wears,Pants,,"₦ 9,800 - ₦ 11,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/58/028346/1.jpg?7545
/generic-multi-function-phone-case-exercise-phone-arm-holder-black-66029263.html,Multi-function Phone Case Exercise Phone Arm Holder BLACK,,Gym Bags,,"₦ 2,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/36/292066/1.jpg?8305
/sweat-belt-unisex-waist-trimmertrainer-for-flat-tummy-58341511.html,Sweat Belt Unisex Waist Trimmer/trainer For Flat Tummy,Sweat Belt,Waist Trimmers,3.6,"₦ 1,950",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/11/514385/1.jpg?8296
/generic-revoflex-xtreme-roller-workout-bi-drectional-exercise-kit-for-flat-tummy-46205086.html,Revoflex Xtreme Roller Workout Bi-drectional Exercise Kit For Flat Tummy,,Aquatic Fitness Equipment,4.2,"₦ 6,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/68/050264/1.jpg?4260
/jones-wears-plain-white-sweatshirt-and-a-joggers-pant-pant-64382100.html,Jones Wears Plain White Sweatshirt And A Joggers Pant (Pant),Jones Wears,Hoodies & Sweatshirts,,"₦ 9,999 - ₦ 11,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/00/128346/1.jpg?8028
/generic-barbell-and-dumbell-set-50kg-iron-31435870.html,BARBELL AND DUMBELL SET (50KG IRON),,Dumbbells,5,"₦ 63,400",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/07/853413/1.jpg?8752
/intex-inflatable-2-3-person-classic-downy-airbed-with-pump-two-pillows-60-x-80-x-10-1.52m-x-2.03m-x-25-cmw-x-l-x-h-57129920.html,Intex  Inflatable 2-3 Person Classic Downy Airbed With Pump + Two Pillows - 60'' X 80'' X 10'' (1.52m X 2.03m X 25 Cm)W X L X H,Intex,Air Mattresses,4.3,"₦ 14,300",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/02/992175/1.jpg?0701
/jones-wears-black-utility-combat-short-black-66415808.html,Jones Wears Black Utility Combat Short Black,Jones Wears,Shorts,,"₦ 4,500 - ₦ 6,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/80/851466/1.jpg?1827
/hot-shaper-hot-body-shaperwaist-trimmer-tommy-slimming-belt-.-47041710.html,Hot Shaper Hot Body Shaper/Waist Trimmer/ Tommy Slimming Belt .,Hot Shaper,Waist Trimmers,4.1,"₦ 2,850",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/01/714074/1.jpg?0663
/20led-steel-light-mountain-bike-night-riding-string-lights-wheel-lights-generic-mpg709417.html,20Led Steel Light Mountain Bike Night Riding String Lights Wheel Lights,,Bike Tools & Maintenance,,"₦ 2,030",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/64/867012/1.jpg?0798
/jones-wears-high-as-hell-customized-hoodie-66416469.html,Jones Wears High As Hell Customized Hoodie,Jones Wears,Hoodies & Sweatshirts,,"₦ 4,500 - ₦ 6,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/96/461466/1.jpg?6848
/fashion-miracle-anti-fatigue-compression-socks-unisex-67195091.html,Miracle Anti-Fatigue Compression Socks - Unisex,,Compression Socks,,"₦ 2,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/19/059176/1.jpg?2423
/generic-six-pack-wonder-core-machine-with-cycling-pedals-43827067.html,Six Pack Wonder Core Machine With Cycling Pedals,,Core & Abdominal Trainers,5,"₦ 69,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/76/072834/1.jpg?2924
/fashion-multicoloured-3-in-1-mens-singlets-62613876.html,Multicoloured 3-in-1 Men's Singlets,,Singlets,4,"₦ 2,799",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/67/831626/1.jpg?4585
/generic-anti-theft-code-lock-usb-charging-travel-student-computer-bag-large-capacity-school-bag-business-backpack-with-usb-charging-and-earphone-port-for-work-school-travelgrey-oxford-cloth-300dschool-bag1-bag-62381009.html,"Anti-theft Code Lock USB Charging Travel Student Computer Bag Large Capacity School Bag Business Backpack With USB Charging And Earphone Port For Work, School, Travel(grey, Oxford Cloth 300D,School Bag*1, Bag)",,Backpacks & Bags,4,"₦ 3,612",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/90/018326/1.jpg?1556
/hot-shapers-waisttummy-trimmer-skipping-rope-56033781.html,Hot Shapers Waist/Tummy Trimmer + Skipping Rope,Hot Shapers,Jump Ropes,4,"₦ 3,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/18/733065/1.jpg?0104
/generic-tummy-and-waist-control-trimmer-zipper-waist-trainers-black-66373774.html,TUMMY AND WAIST CONTROL TRIMMER ZIPPER WAIST TRAINERS--BLACK,,Core & Abdominal Trainers,,"₦ 3,800",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/47/737366/1.jpg?3841
/generic-resistance-workout-abs-trainer-machine-31672255.html,Resistance Workout Abs Trainer Machine,,Exercise Bands,3.5,"₦ 5,999",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/55/227613/1.jpg?2496
/jones-wears-caplock-customized-hoodies-black-64435862.html,Jones Wears Caplock Customized Hoodies (Black),Jones Wears,Hoodies & Sweatshirts,5,"₦ 4,500 - ₦ 6,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/26/853446/1.jpg?9166
/fashion-3-pairs-sneakers-loafers-invisible-socks-for-men-59426989.html,3 Pairs Sneakers & Loafers Invisible Socks For Men,,Socks,4.5,"₦ 1,500",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/98/962495/1.jpg?9287
/table-tennis-set-of-bats-balls-net-and-post-american-fitness-mpg275656.html,"Table Tennis Set Of Bats, Balls, Net And Post",,Accessories,4,"₦ 4,000",https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/92/079454/1.jpg?9650
